route_id,route,location,url,avg_stars,rating,rating_simple,rating_int,pitches,length,x,y,region_1,region_2,region_3,region_4,x_diff,y_diff,description,protection,text,bad_tags,feature_tags,other_tags,skill,good_tags,bad_ind,good_ind,fun_ind,pretty_ind,boulder_ind,rope_ind,trad_ind,sport_ind,tr_ind
116739030,How To Train Your Dragon,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > 'Tang area,https://www.mountainproject.com/route/116739030/how-to-train-your-dragon,2,5.8,5.8,8,1,75,-80.29491,36.38073,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"This route isn't necessarily completely straightforward but it climbs really well and should probably get done more often. The trail now goes directly underneath of 'Dragon' instead of stopping at Tang so it is much more accessible. For years this had a different name but Shelley liked Dragon best.Ten feet right of Electric Kool-Aid Test, climb the crack that leads to much lower angle rock. In the lower angle section, there are hidden gear placements out right that should be used but make sure to continue trending your climbing towards the left. At 2/3 height follow the steep mini-dihedral through the upper headwall past a bolt. Trend left to the anchors of Kool-Aid Test. Bring a rack of all sizes.",1 bolt and gear.,"how to train your dragon: this route isn't necessarily completely straightforward but it climbs really well and should probably get done more often. the trail now goes directly underneath of 'dragon' instead of stopping at tang so it is much more accessible. for years this had a different name but shelley liked dragon best.ten feet right of electric kool-aid test, climb the crack that leads to much lower angle rock. in the lower angle section, there are hidden gear placements out right that should be used but make sure to continue trending your climbing towards the left. at 2/3 height follow the steep mini-dihedral through the upper headwall past a bolt. trend left to the anchors of kool-aid test. bring a rack of all sizes.",-,"crack, dihedral",-,-,best,0,1,0,0,0,1,1,0,0
106908651,Great taste of tang,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > 'Tang area,https://www.mountainproject.com/route/106908651/great-taste-of-tang,3.5,5.10d,5.10d,10,1,90,-80.29491,36.38073,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,Climb past some gear to a mixed line of bolts leading up the steep orange colored bilboard wall.,light rack.,great taste of tang: climb past some gear to a mixed line of bolts leading up the steep orange colored bilboard wall.,-,-,-,-,great,0,1,1,0,0,1,1,1,0
107921909,sleeping above the kitchen,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > 'Tang area,https://www.mountainproject.com/route/107921909/sleeping-above-the-kitchen,3,5.10 R,5.10,10,1,70,-80.29491,36.38073,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,varied face climbing up good rock.  getting in pro above last bolt is strenuous and difficult.,"4 bolts, nuts, and mid size cams.  2 bolt anchor with rings.",sleeping above the kitchen: varied face climbing up good rock.  getting in pro above last bolt is strenuous and difficult.,-,face,difficult,-,good,0,1,0,0,0,1,1,0,0
112027110,Green Eggs and Ham,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Breakfast Wall,https://www.mountainproject.com/route/112027110/green-eggs-and-ham,2.7,5.10a,5.10a,10,1,70,-80.29355,36.3806,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0.001360000000005357,-1.299999999986312e-4,"This is one of the most popular lines in the West Walls, with great position as well as the very first line you see upon approach to the area.","3 bolts, tri-cams, and some small-medium cams. Bolted anchor.","green eggs and ham: this is one of the most popular lines in the west walls, with great position as well as the very first line you see upon approach to the area.",-,-,-,-,great,0,1,1,0,0,1,1,0,0
114304922,Tight Clam Bambi,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Breakfast Wall,https://www.mountainproject.com/route/114304922/tight-clam-bambi,2.6,5.9,5.9,9,1,50,-80.29355,36.3806,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Start at the bottom of the distinct vertical crack on the 'east"" facing side of the Breakfast Wall high up on the ledge. Follow the black crack past the second bolt and lean back for some nice steep climbing with an interesting bulge at the top.",Sport,"tight clam bambi: start at the bottom of the distinct vertical crack on the 'east"" facing side of the breakfast wall high up on the ledge. follow the black crack past the second bolt and lean back for some nice steep climbing with an interesting bulge at the top.",-,"crack, ledge",-,-,"interesting, nice",0,1,0,0,0,1,0,1,0
112027091,Cat in the Hat,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Breakfast Wall,https://www.mountainproject.com/route/112027091/cat-in-the-hat,2.4,5.10a/b,5.10b,10,1,60,-80.29355,36.3806,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,Use the same start up the slab as Green Eggs and Ham. Clip the first bolt and climb through a series of bulges on the left side of the arete.,Sport,cat in the hat: use the same start up the slab as green eggs and ham. clip the first bolt and climb through a series of bulges on the left side of the arete.,-,"arete, slab",-,-,-,0,0,0,0,0,1,0,1,0
114326131,Pig in a Blanket,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Breakfast Wall,https://www.mountainproject.com/route/114326131/pig-in-a-blanket,2.3,5.8,5.8,8,1,50,-80.29355,36.3806,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,A rarely done but very nice mixed line protected primarily by larger cams. The upper half of the climb is beautiful bullet hard rock. Clip the first two bolts of a Tight Clam Bambi and break right into a long fist sized crack. Top out and belay from trees or plug a good directional cam (to protect your second to the top) and traverse left a few feet to the anchors of Tight Clam. Easy traverse.,Mixed with multiple larger cams necessary.,pig in a blanket: a rarely done but very nice mixed line protected primarily by larger cams. the upper half of the climb is beautiful bullet hard rock. clip the first two bolts of a tight clam bambi and break right into a long fist sized crack. top out and belay from trees or plug a good directional cam (to protect your second to the top) and traverse left a few feet to the anchors of tight clam. easy traverse.,-,"crack, traverse",-,-,"beautiful, easy, good, nice",0,1,0,1,0,1,1,0,0
108407161,Gaspacho,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Breakfast Wall,https://www.mountainproject.com/route/108407161/gaspacho,2,5.9,5.9,9,1,40,-80.29355,36.3806,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Easy warm up, best done on a winter morning as it loses sun early.",3 bolts to anchors,"gaspacho: easy warm up, best done on a winter morning as it loses sun early.",-,-,-,-,"best, easy, warm up",0,1,0,0,0,1,0,1,1
114328221,Hot Pockets,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Breakfast Wall,https://www.mountainproject.com/route/114328221/hot-pockets,2.2,5.10+,5.10d,10,1,50,-80.29355,36.3806,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"An apply named route, since the two pockets on the otherwise blank face will leave your tips a bit toasty. Ascend the far left side of the slab, 30' left of the Green Eggs arete, to an extremely high but clipable first bolt. Find the pockets through the polished gray face and pull the roof above to anchors halfway up the headwall.",sport,"hot pockets: an apply named route, since the two pockets on the otherwise blank face will leave your tips a bit toasty. ascend the far left side of the slab, 30' left of the green eggs arete, to an extremely high but clipable first bolt. find the pockets through the polished gray face and pull the roof above to anchors halfway up the headwall.",-,"arete, face, pocket, roof, slab",-,-,-,0,0,0,0,0,1,0,1,0
113285884,Vertical Horizon,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > DC Cave,https://www.mountainproject.com/route/113285884/vertical-horizon,2.9,5.10a/b,5.10b,10,1,90,-80.29446,36.3806,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,-9.100000000046293e-4,0,"This line used to begin from the ground because the gully to the right was so overgrown with trees and tree falls that it was impassable. Now that the gully is cleaned out, it does make the wall look and climb so much better but fortunately or unfortunately, you can now walk up the gully and traverse left across a ledge to skip the first dicey section which definitely added some spice. If you start from the ground, stick clip the first bolt.  Start to the far right side of the cave and climb the delicate 25' face past two bolts to the base of the crack. Climb the crack using an assortment of gear including medium to large cams.",You'll need a well assorted rack including medium to large cams. Hidden anchors around the corner at top right on the arete.,"vertical horizon: this line used to begin from the ground because the gully to the right was so overgrown with trees and tree falls that it was impassable. now that the gully is cleaned out, it does make the wall look and climb so much better but fortunately or unfortunately, you can now walk up the gully and traverse left across a ledge to skip the first dicey section which definitely added some spice. if you start from the ground, stick clip the first bolt.  start to the far right side of the cave and climb the delicate 25' face past two bolts to the base of the crack. climb the crack using an assortment of gear including medium to large cams.",-,"crack, face, ledge, traverse",stick clip,-,-,0,0,0,0,0,1,1,0,0
113954362,Slice Of American Pie,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > DC Cave,https://www.mountainproject.com/route/113954362/slice-of-american-pie,2.3,5.10-,5.10a,10,1,65,-80.29446,36.3806,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,Climb the slab to the left of the cave to stand on a ledge at the base of the orange arete. Make a couple moves straight up and swing around the right side of the arete. Ride the right side of the arete to a tricky ending.,Sport,slice of american pie: climb the slab to the left of the cave to stand on a ledge at the base of the orange arete. make a couple moves straight up and swing around the right side of the arete. ride the right side of the arete to a tricky ending.,-,"arete, ledge, slab",tricky,-,-,0,0,0,0,0,1,0,1,0
113942957,Jelly Belly,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > DC Cave,https://www.mountainproject.com/route/113942957/jelly-belly,2.5,5.9+,5.9,9,1,100,-80.29446,36.3806,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Use the same start as Jelly Belly except stay slightly left on the upper slab to gain a stance beneath a bolt high on the face above. Get a cam in a slot beneath the face and blast off aiming for a ledge out left. After a shake, step back right onto the face and enjoy fun climbing past mostly bolts and a couple small pieces to protect the top.",Quicks and small to mid sized cams. Anchors,"jelly belly: use the same start as jelly belly except stay slightly left on the upper slab to gain a stance beneath a bolt high on the face above. get a cam in a slot beneath the face and blast off aiming for a ledge out left. after a shake, step back right onto the face and enjoy fun climbing past mostly bolts and a couple small pieces to protect the top.",-,"face, ledge, slab",-,-,fun,0,1,1,0,0,1,1,0,0
114087819,Electric Dreams,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Sky Pilot Area,https://www.mountainproject.com/route/114087819/electric-dreams,2,5.9,5.9,9,1,40,-80.29624,36.38164,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,-0.0017799999999965621,0.0010399999999961551,"Start from the high ground on the right side of the wall. Stick clip a very high first bolt, as leading to it would be spicy and unwise. Work around the roof moving right and negotiate a tricky bulge.",Sport,"electric dreams: start from the high ground on the right side of the wall. stick clip a very high first bolt, as leading to it would be spicy and unwise. work around the roof moving right and negotiate a tricky bulge.",-,roof,"high first bolt, stick clip, tricky",-,-,0,0,0,0,0,1,0,1,0
114097671,Barely Wild,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Sky Pilot Area,https://www.mountainproject.com/route/114097671/barely-wild,2,5.9,5.9,9,1,90,-80.29624,36.38164,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,Use the same start as Jaws Of Life to get to the ledge at 25'. Get your first small cam of two in a slot at the base of the hairline crack that angles left towards a roof. Have a small to mid sized nut ready for your next piece in a small crack on the face. Pull the roof and stay slightly right over another roof and into an easy 25' runout. Use the left side of the next roof to access the short face finish.,"Bolts, small to medium cams and a couple small nuts.",barely wild: use the same start as jaws of life to get to the ledge at 25'. get your first small cam of two in a slot at the base of the hairline crack that angles left towards a roof. have a small to mid sized nut ready for your next piece in a small crack on the face. pull the roof and stay slightly right over another roof and into an easy 25' runout. use the left side of the next roof to access the short face finish.,run out,"crack, face, ledge, roof",-,-,easy,1,1,0,0,0,1,1,0,0
114097608,Jaws Of Life,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Sky Pilot Area,https://www.mountainproject.com/route/114097608/jaws-of-life,2,5.9,5.9,9,1,55,-80.29624,36.38164,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Walk to the left side of the cleaning beneath the left side of the main wall and start in the corner. You can go up the actual corner which is inviting because it makes one feel less exposed but going up the face left of the wall is the favored start. Carefully climb the easy but unprotected corner or face to a stance at 25'on a ledge. Technique your way up the ramp to the right as it leads you to a deceptive chimney feature. Get deep into the awkward yet intriguingly interesting crack, better known as 'JAWS', and struggle to finagle a clean exit. Hint: Backwards! It's actually a lot of fun because it's very unique. from here move straight up the inside edge of the arete to your left to anchors above.",Mostly sport and a couple small to mid sized cams.,"jaws of life: walk to the left side of the cleaning beneath the left side of the main wall and start in the corner. you can go up the actual corner which is inviting because it makes one feel less exposed but going up the face left of the wall is the favored start. carefully climb the easy but unprotected corner or face to a stance at 25'on a ledge. technique your way up the ramp to the right as it leads you to a deceptive chimney feature. get deep into the awkward yet intriguingly interesting crack, better known as 'jaws', and struggle to finagle a clean exit. hint: backwards! it's actually a lot of fun because it's very unique. from here move straight up the inside edge of the arete to your left to anchors above.",careful,"arete, chimney, crack, exposed, face, ledge",-,-,"easy, fun, interesting",1,1,1,0,0,1,1,0,0
114097299,The Space Between Worlds,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Sky Pilot Area,https://www.mountainproject.com/route/114097299/the-space-between-worlds,2.5,5.10b/c,5.10c,10,1,100,-80.29624,36.38164,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"A must do if you want to sample some Moores Wall style roof climbing over gear. Originally done ground up without the fixed pro and before the removal of many large loose blocks that were later trundled.When you are at the cliff it is easy to follow these directions. Walk under Electric Dreams to access the right corner of a low ledge system. Walk left across the ledge to get in front of the large tree and climb past two bolts over the initial bulge that leads into a large chimney.Stay on the left side wall of the chimney until you get to the ledge with a tree. Clip a bolt and stay on the right side of the face to gain a vertical crack seam before surmounting the classic tiered roof finish.  Of Important Note:  Once you get to the top of the vertical crack seam before the last roof, start working 'Right' and up which will have you climbing up the east side (climbers right) of the overhang. If you go left after the vertical crack you will be going into the abyss of the airy prow on Skypilot.",Gear of all sizes plus a couple mid to large size cams to build a belay station at the top of the cliff. 'There are no anchors' as topping out the roof is essential to the essence of this line and it's 'unusual for the area' roof finish. To exit: either walk off down a chimney that is located 40' left to the east (climber's right) or use your rope to safely access several anchor options to the climber's left.,"the space between worlds: a must do if you want to sample some moores wall style roof climbing over gear. originally done ground up without the fixed pro and before the removal of many large loose blocks that were later trundled.when you are at the cliff it is easy to follow these directions. walk under electric dreams to access the right corner of a low ledge system. walk left across the ledge to get in front of the large tree and climb past two bolts over the initial bulge that leads into a large chimney.stay on the left side wall of the chimney until you get to the ledge with a tree. clip a bolt and stay on the right side of the face to gain a vertical crack seam before surmounting the classic tiered roof finish.  of important note:  once you get to the top of the vertical crack seam before the last roof, start working 'right' and up which will have you climbing up the east side (climbers right) of the overhang. if you go left after the vertical crack you will be going into the abyss of the airy prow on skypilot.",-,"chimney, crack, face, ledge, roof",-,-,"classic, easy",0,1,0,0,0,1,1,0,0
113935468,Rubber Cookie,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > The Fin Area,https://www.mountainproject.com/route/113935468/rubber-cookie,2.9,5.9+,5.9,9,1,90,-80.29585,36.38134,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,3.8999999999589363e-4,-2.999999999957481e-4,"This is an excellent traditional lead with good movement and fairly consistent difficultly.Ten feet right of the low triangular roof is a large stump at the base of the cliff. From the stump, climb straight up the corridor-like weakness, past a bolt at 30' and then move low and to the right around and under the right side of the large overhang at 50'. Once around the overhang, follow the path of least resistance up slightly less than vertical rock to cold shut anchors at the left top of the cliff.",Cams of all sizes and nuts are useful but not mandatory. One bolt in the crux.,"rubber cookie: this is an excellent traditional lead with good movement and fairly consistent difficultly.ten feet right of the low triangular roof is a large stump at the base of the cliff. from the stump, climb straight up the corridor-like weakness, past a bolt at 30' and then move low and to the right around and under the right side of the large overhang at 50'. once around the overhang, follow the path of least resistance up slightly less than vertical rock to cold shut anchors at the left top of the cliff.",-,roof,difficult,-,"excellent, good",0,1,1,0,0,1,1,0,0
109215000,Pepper Shaker,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > The Fin Area,https://www.mountainproject.com/route/109215000/pepper-shaker,2.4,5.9,5.9,9,1,80,-80.29585,36.38134,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Climb past 6 shiny stainless bolts to a bolted anchor.  Fun route with a high crux.  The bolt is at your feet for the crux, so if 5.9 is your limit this would be an exciting but fun and pretty safe lead.",6 draws + anchor stuff.,"pepper shaker: climb past 6 shiny stainless bolts to a bolted anchor.  fun route with a high crux.  the bolt is at your feet for the crux, so if 5.9 is your limit this would be an exciting but fun and pretty safe lead.",-,crux,-,-,fun,0,1,1,0,0,1,0,1,0
109215046,Fortune Cookie,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > The Fin Area,https://www.mountainproject.com/route/109215046/fortune-cookie,2.8,5.10-,5.10a,10,1,70,-80.29585,36.38134,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Pull around a fun, soft for 10a roof, and haul to a bolted anchor.  Maybe a bit of loose rock, not bad.",8? bolts to bolted anchor.,"fortune cookie: pull around a fun, soft for 10a roof, and haul to a bolted anchor.  maybe a bit of loose rock, not bad.",-,roof,-,-,fun,0,1,1,0,0,1,0,1,0
114158189,Grave Digger,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > The Fin Area,https://www.mountainproject.com/route/114158189/grave-digger,2.8,5.9,5.9,9,1,60,-80.29585,36.38134,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"From the lower left side of the Transformer Ledge, use the same start as Deceticon. Stick clip the first bolt which is just a foot or so on the left side of the arete and directly below the large upper dihedral. Boulder up into a side pull flake to get started off the ledge, pass the second bolt of Decepticon and then start working left into the base of the left facing corner system above. Using an assortment of cams ranging from micro to medium/large, stem up the huge but moderate dihedral and lean back a little at the end for a fun exit.  There is also a direct start which ascends the slab face just left of the typical 4th class ascent to the Transformer Ledge. It doesn't add any difficultly but adds some extra technical climbing if you want to extend the route and is pretty fun.",Mostlty traditional. Cams of all sizes including micros and a couple medium to large nuts at the top are useful but not mandatory.,"grave digger: from the lower left side of the transformer ledge, use the same start as deceticon. stick clip the first bolt which is just a foot or so on the left side of the arete and directly below the large upper dihedral. boulder up into a side pull flake to get started off the ledge, pass the second bolt of decepticon and then start working left into the base of the left facing corner system above. using an assortment of cams ranging from micro to medium/large, stem up the huge but moderate dihedral and lean back a little at the end for a fun exit.  there is also a direct start which ascends the slab face just left of the typical 4th class ascent to the transformer ledge. it doesn't add any difficultly but adds some extra technical climbing if you want to extend the route and is pretty fun.",-,"arete, dihedral, face, flake, ledge, slab","difficult, stick clip",technical,fun,0,1,1,0,0,1,1,0,0
114324874,Batteries Not Included,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > The Fin Area,https://www.mountainproject.com/route/114324874/batteries-not-included,2.8,5.10a,5.10a,10,1,85,-80.29585,36.38134,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Left of Pepper Shaker at the very base of the cliff is a prominent, dark bulge sticking out of the wall down low just above head height. Climb the short dihedral/crack on the right side of this bulge to the small ledge on the right. Clip a bolt out left and go straight up the white smooth face above the bulge. Plug some medium sized cams on the face below the roof. Pull a couple strenuous crux moves over the roof and immediately start angling to the right through the weakness. Get a few small to medium cams along the way before clipping a bolt up and right towards the end of the weakness. From here follow the unexpectedly good vertical seam through the headwall to ring anchors and try not to peel at the end.",Mixed,"batteries not included: left of pepper shaker at the very base of the cliff is a prominent, dark bulge sticking out of the wall down low just above head height. climb the short dihedral/crack on the right side of this bulge to the small ledge on the right. clip a bolt out left and go straight up the white smooth face above the bulge. plug some medium sized cams on the face below the roof. pull a couple strenuous crux moves over the roof and immediately start angling to the right through the weakness. get a few small to medium cams along the way before clipping a bolt up and right towards the end of the weakness. from here follow the unexpectedly good vertical seam through the headwall to ring anchors and try not to peel at the end.",-,"crack, crux, dihedral, face, ledge, roof",-,-,good,0,1,0,0,0,1,1,0,0
113288716,Weenie Roast,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > The Fin Area,https://www.mountainproject.com/route/113288716/weenie-roast,2,5.9,5.9,9,1,55,-80.29585,36.38134,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Definitely stick clip the first bolt on this one due to the very bad landing. This route is fairly serious for the grade so don't take it lightly.  From the lowest part of the wall, climb past the first bolt, then try to get good gear before continuing straight up into a large right leaning dihedral. Follow the dihedral and traverse 'right' across a face to finish on a large ledge.",Mixed,"weenie roast: definitely stick clip the first bolt on this one due to the very bad landing. this route is fairly serious for the grade so don't take it lightly.  from the lowest part of the wall, climb past the first bolt, then try to get good gear before continuing straight up into a large right leaning dihedral. follow the dihedral and traverse 'right' across a face to finish on a large ledge.",bad,"dihedral, face, ledge, traverse",stick clip,-,good,1,1,0,0,0,1,1,0,0
112027150,Rear Naked Choke,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > The Fin Area,https://www.mountainproject.com/route/112027150/rear-naked-choke,2.7,5.10d,5.10d,10,1,65,-80.29585,36.38134,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,Bouldery route which pulls the large overhang midway down the wall.,Sport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0
114166382,Bone Crusher,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > The Fin Area,https://www.mountainproject.com/route/114166382/bone-crusher,3,5.10+,5.10d,10,1,70,-80.29585,36.38134,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Although this route does technically start off the Transformer Ledge, it climbs much better from the ground as one full pitch. From the ground, start 10' right of Pepper Shaker and ascend the first obvious staircase chimney feature, which will put you onto the extreme left side of the Transformer Ledge. From here, stick clip a high bolt on the smooth face above the ledge. Step onto the large shelf in the bottom of the small dihedral and immediately stat working directly right onto the face. Just after the bouldery start and first bolt, get a medium size cam to your left in a hortizontal letterbox and then work up and right for a small to medium cam in a vertical slot. Continue straight up the face past another bolt, another small cam and a dicey finish. Use the same anchors as Bone Crusher.",Small to medium sized cams,"bone crusher: although this route does technically start off the transformer ledge, it climbs much better from the ground as one full pitch. from the ground, start 10' right of pepper shaker and ascend the first obvious staircase chimney feature, which will put you onto the extreme left side of the transformer ledge. from here, stick clip a high bolt on the smooth face above the ledge. step onto the large shelf in the bottom of the small dihedral and immediately stat working directly right onto the face. just after the bouldery start and first bolt, get a medium size cam to your left in a hortizontal letterbox and then work up and right for a small to medium cam in a vertical slot. continue straight up the face past another bolt, another small cam and a dicey finish. use the same anchors as bone crusher.",-,"chimney, dihedral, face, ledge",stick clip,technical,-,0,0,0,0,0,1,1,0,0
112027130,Vampire Diaries,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > The Fin Area,https://www.mountainproject.com/route/112027130/vampire-diaries,2,5.10c,5.10c,10,1,50,-80.29585,36.38134,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"This is a tricky and beta specific route that gives a lot of people a hard time until they figure out the sequence. Technique your way past two bolts and head left into the dihedral, aiming for a very large flat hold on the outer edge of the dihedral. Clip the 3rd bolt from here and throw you're whole left calf muscle onto the ledge to make a long reach into the blind crux. Even shorter climbers can do it this way. Turn the left side of the arete and veer right up the face above the arete to enter the spooky upper dihedral. Heady lead.",Sport,"vampire diaries: this is a tricky and beta specific route that gives a lot of people a hard time until they figure out the sequence. technique your way past two bolts and head left into the dihedral, aiming for a very large flat hold on the outer edge of the dihedral. clip the 3rd bolt from here and throw you're whole left calf muscle onto the ledge to make a long reach into the blind crux. even shorter climbers can do it this way. turn the left side of the arete and veer right up the face above the arete to enter the spooky upper dihedral. heady lead.",-,"arete, crux, dihedral, face, ledge","spooky, tricky",-,-,0,0,0,0,0,1,0,1,0
112884219,Welcome to Cooks,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > The Fin Area,https://www.mountainproject.com/route/112884219/welcome-to-cooks,2.2,5.10b,5.10b,10,1,70,-80.29585,36.38134,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Jam your way up and then over the upper roof, move right on the face past 2 bolts to a 2-bolt anchor.",Gear (doubles in handsize+) and 2 bolts,"welcome to cooks: jam your way up and then over the upper roof, move right on the face past 2 bolts to a 2-bolt anchor.",-,"face, roof",-,jam,-,0,0,0,0,0,1,1,0,0
116110175,The Big Nasty,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Upper Wall,https://www.mountainproject.com/route/116110175/the-big-nasty,2,5.8,5.8,8,1,90,-80.29518,36.38102,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,6.699999999995043e-4,-3.200000000020964e-4,"This beautifully prominent and open arete was certainly not always so. Until just a few years ago, it was completely covered by brier thickets and small trees and the amount of rock that came off to make this climb safe was an intense half days work as evidenced by the rockfall around the base of the cliff. But this is a nice addition and one fun stretch of climbing; so just be mindful and the belayer should try and stay off to the right.If 5.8 is your limit then this route might not be for you if you're shaky at the grade. Ascend the short jagged dihedral on the far right side of the Upper Wall to get to the base of the primary dihedral body. While it does not initially seem imposing, you will soon find yourself stemming, side pulling and palming while looking for your next piece of gear asap. Enjoy the fairly long main dihedral and follow it slightly right at the top and around the corner to anchors.   You can top out to a second set of anchors for a few extra feet but lower back down to utilize the lip anchors for lowering or TR or else the rope drag will be unbearable.","Traditional. Definitely need some micro cams and a full selection of regular cams but not much above 3"" necessary. Nuts could be useful but not mandatory.","the big nasty: this beautifully prominent and open arete was certainly not always so. until just a few years ago, it was completely covered by brier thickets and small trees and the amount of rock that came off to make this climb safe was an intense half days work as evidenced by the rockfall around the base of the cliff. but this is a nice addition and one fun stretch of climbing; so just be mindful and the belayer should try and stay off to the right.if 5.8 is your limit then this route might not be for you if you're shaky at the grade. ascend the short jagged dihedral on the far right side of the upper wall to get to the base of the primary dihedral body. while it does not initially seem imposing, you will soon find yourself stemming, side pulling and palming while looking for your next piece of gear asap. enjoy the fairly long main dihedral and follow it slightly right at the top and around the corner to anchors.   you can top out to a second set of anchors for a few extra feet but lower back down to utilize the lip anchors for lowering or tr or else the rope drag will be unbearable.",-,"arete, dihedral",-,-,"beautiful, fun, nice",0,1,1,1,0,1,1,0,0
116109084,Speed Of Life,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Upper Wall,https://www.mountainproject.com/route/116109084/speed-of-life,2,5.10a,5.10a,10,1,70,-80.29518,36.38102,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,"Slightly low angle rock leads to the crux over a low roof. Continuing up, move left onto the very edge of the arete thru a second easier crux section. Up and slightly right over a last bulge gains the anchors.",Sport,"speed of life: slightly low angle rock leads to the crux over a low roof. continuing up, move left onto the very edge of the arete thru a second easier crux section. up and slightly right over a last bulge gains the anchors.",-,"arete, crux, roof",-,-,easier,0,1,0,0,0,1,0,1,0
113325402,House of Cards,3. Piedmont Region > Hanging Rock State Park > Cooks Wall > West Walls > Upper Wall,https://www.mountainproject.com/route/113325402/house-of-cards,2.5,5.10c,5.10c,10,1,60,-80.29518,36.38102,3. Piedmont Region,Hanging Rock State Park,Cooks Wall,NA,0,0,Farthest right side climb. Boulder up past the first bolt and get some gear up a prominent crack. Turn a corner on the far right side of the wall and finish up the thin east face.,Mostly sport but needs a couple cams or nuts.,house of cards: farthest right side climb. boulder up past the first bolt and get some gear up a prominent crack. turn a corner on the far right side of the wall and finish up the thin east face.,-,"crack, face",thin,-,-,0,0,0,0,0,1,1,0,0
200596845,Tree Stomp,3. Piedmont Region > Hanging Rock State Park > Hanging Rock Baby Boulder,https://www.mountainproject.com/route/200596845/tree-stomp,4,V1,v1,1,1,6,-80.25575,36.39617,3. Piedmont Region,Hanging Rock State Park,Hanging Rock Baby Boulder,NA,0,0,"Good judging holds. Slight Mantle, easier for taller climber for the mantle.",-,"tree stomp: good judging holds. slight mantle, easier for taller climber for the mantle.",-,-,-,mantle,"easier, good",0,1,0,0,1,0,0,0,0
