state,crag,region_1,region_2,example_location,x,y,n,n_boulder,n_routes,mean_rating,median_rating
Montana,Montana > Northwest Region > 09,Northwest Region,Libby Area - Kootenai River Crags,Bighorn Terrace Crags,-115.67070666666667,48.447763333333334,3,1,2,2,2
Montana,Montana > Northwest Region > 10,Northwest Region,Lolo Area,The Heap,-114.52609,46.718848,5,4,1,2.86,3
Montana,Montana > Northwest Region > 11,Northwest Region,Lost Horse,Mother Lode Boulders,-114.25542333333334,46.09666333333333,3,3,0,3.3666666666666667,3.5
Montana,Montana > Northwest Region > 12,Northwest Region,Memorial Falls,Prospector Crag,-110.70115333333334,46.915886666666665,3,1,2,3.5,3.5
Montana,Montana > Northwest Region > 13,Northwest Region,Mill Creek,Mill Creek North Rim,-114.23970666666666,46.309693333333335,3,0,3,2.3666666666666667,2.4
Montana,Montana > Northwest Region > 14,Northwest Region,Muddy Creek,South Side of Creek,-112.70474,47.98999,1,0,1,2,2
Montana,Montana > Northwest Region > 15,Northwest Region,Mulkey Gulch,Mulkey Tower,-113.278,46.74824,1,0,1,2.6,2.6
Montana,Montana > Northwest Region > 16,Northwest Region,Point of Rocks,Metropolis,-114.71767333333334,48.652654999999996,6,0,6,3.1666666666666665,3.25
Montana,Montana > Northwest Region > 17,Northwest Region,Rattler Gulch,Rock In Between,-113.23219,46.727,1,0,1,2.5,2.5
Washington,Washington > Northwest Region > 11,Northwest Region,"San Juan, Fidalgo & Whidbey Islands",Deception Pass,-122.62965978723405,48.45165914893617,47,11,36,2.2851063829787233,2.2
Montana,Montana > Northwest Region > 18,Northwest Region,Stone Hill,Eastside of the Reservoir,-115.28367642857143,48.80995107142857,28,8,20,2.8535714285714286,3
Montana,Montana > Northwest Region > 19,Northwest Region,Testament Slabs,-,-115.56725,48.6697,2,0,2,2,2
Montana,Montana > Northwest Region > 20,Northwest Region,Tuckstop  Boulder,-,-114.55517999999999,47.00461,2,2,0,3,3
Montana,Montana > Northwest Region > 21,Northwest Region,Wolf Butte,The atrium,-110.495486,47.1352,5,5,0,2.6,3
New York,New York > Nyack beach state park > 00,Nyack beach state park,-,-,-72.81905,41.63895,1,1,0,3,3
Tennessee,Tennessee > Obed & Clear Creek > 00,Obed & Clear Creek,Area X,-,-84.72748466666667,36.099755,30,15,15,2.45,2.4
Washington,Washington > Okanogan > 00,Okanogan,Burge Mountain (Tonasket),1) Western Front,-119.25950882352942,48.78539,17,2,15,2.476470588235294,2
Washington,Washington > Okanogan > 01,Okanogan,Chewiliken Creek Crags (Tonasket),Lower Crag,-119.44993,48.62786666666666,3,0,3,2.3333333333333335,2
Washington,Washington > Okanogan > 02,Okanogan,Kettle Valley (Curlew),Kettle Valley Bouldering,-118.6845,48.829135,4,2,2,2.25,2
Washington,Washington > Okanogan > 03,Okanogan,Mazama,Europa,-120.45514212121212,48.621866363636364,33,0,33,2.418181818181818,2.3
Washington,Washington > Okanogan > 04,Okanogan,McLoughlin Canyon (Tonasket),Last Wall,-119.44753533333333,48.64202066666667,15,0,15,2.6933333333333334,3
Washington,Washington > Okanogan > 05,Okanogan,Mount Hull - Lower SW Face (Oroville),Turtle Island,-119.40908,48.88247,2,0,2,2,2
Washington,Washington > Okanogan > 06,Okanogan,Toats Coulee - Middle Fork (Loomis),-,-119.8973,48.8768,1,0,1,3,3
Washington,Washington > Okanogan > 07,Okanogan,Whistler Canyon Trailhead (Oroville),North Canyon (Frog Pond Trail),-119.41794,48.9071175,4,0,4,2.25,2
Iowa,Iowa > Old State Quarry > 00,Old State Quarry,-,-,-91.57024,41.76366,2,2,0,4,4
Washington,Washington > Olympics & Pacific Coast > 00,Olympics & Pacific Coast,*Olympic Peninsula Bouldering,Jefferson Lake,-123.15347,47.7343,1,1,0,3,3
Washington,Washington > Olympics & Pacific Coast > 01,Olympics & Pacific Coast,*Olympic Peninsula Bouldering,Kalaloch Beach 3,-124.3863675,47.6402,8,8,0,2.4375,2.15
Washington,Washington > Olympics & Pacific Coast > 02,Olympics & Pacific Coast,*Olympic Peninsula Bouldering,La Push Beaches,-124.58668,47.87778,1,1,0,2,2
Washington,Washington > Olympics & Pacific Coast > 03,Olympics & Pacific Coast,*Olympic Peninsula Bouldering,Lake Crescent,-123.736146,48.085292,5,5,0,2.7,2.5
Washington,Washington > Olympics & Pacific Coast > 04,Olympics & Pacific Coast,*Olympic Peninsula Bouldering,Rialto Beach,-124.64825,47.93904,3,3,0,3,3
Washington,Washington > Olympics & Pacific Coast > 05,Olympics & Pacific Coast,*Olympic Peninsula Bouldering,Ruby beach boulder stacks,-124.417635,47.712805,2,2,0,3,3
Washington,Washington > Olympics & Pacific Coast > 06,Olympics & Pacific Coast,Cape Disappointment,Elephant Ridge,-124.07404,46.2949425,4,2,2,2.525,2.4
Washington,Washington > Olympics & Pacific Coast > 07,Olympics & Pacific Coast,Chimacum Rock,-,-122.79395,48.02225,1,1,0,2,2
Washington,Washington > Olympics & Pacific Coast > 08,Olympics & Pacific Coast,Crackenstein,-,-123.57929181818182,48.108430909090906,11,0,11,2.6636363636363636,2.5
Washington,Washington > Olympics & Pacific Coast > 09,Olympics & Pacific Coast,Kitsap Peninsula & Puget Sound Islands,Port Gamble Heritage Park,-122.59067,47.79476,1,1,0,3,3
Washington,Washington > Olympics & Pacific Coast > 10,Olympics & Pacific Coast,Olympic National Forest,Lake Cushman,-123.289706,47.49334,10,2,8,2.65,2.75
Washington,Washington > Olympics & Pacific Coast > 11,Olympics & Pacific Coast,Olympic National Forest,Sore Thumb,-123.96295,47.99594,2,0,2,3,3
Washington,Washington > Olympics & Pacific Coast > 12,Olympics & Pacific Coast,Olympic National Forest,Tyler Peak Crags,-123.1374,47.88704,2,0,2,2.15,2.15
Illinois,Illinois > Other Shawnee Bouldering > 00,Other Shawnee Bouldering,One Horse Gap,The Gap Area,-88.45918,37.5179,1,1,0,2.7,2.7
Illinois,Illinois > Other Shawnee Bouldering > 01,Other Shawnee Bouldering,Pomona Bottoms / potential,Main Cliff,-89.34042000000001,37.64353,3,3,0,2.6666666666666665,3
Illinois,Illinois > Other Shawnee Bouldering > 02,Other Shawnee Bouldering,Pounds Lake,A: Main Area,-88.27098,37.6224,5,5,0,2.6,2.5
Illinois,Illinois > Other Shawnee Bouldering > 03,Other Shawnee Bouldering,The Beach,A2: Sloper Boulder,-89.51171,37.697404999999996,4,4,0,2.6,2.2
Colorado,Colorado > Ouray vicinity (rock) > 00,Ouray vicinity (rock),Le Petit Verdon,-,-107.673705,38.02982375,16,0,16,2.60625,2.6
Iowa,Iowa > Ozark Wildlife Area > 00,Ozark Wildlife Area,Bouldering,Level C Maintenance Roadside Boulders,-90.85987125,42.19743375,16,16,0,3.98125,4
Colorado,Colorado > Pagosa Springs > 00,Pagosa Springs,New Dark Ages Crag,-,-106.86107,37.38138,2,0,2,2,2
Colorado,Colorado > Pagosa Springs > 01,Pagosa Springs,Piedra River,Piedra River -  Lower West,-107.19631428571428,37.41827142857143,7,0,7,2.757142857142857,2.7
Colorado,Colorado > Pagosa Springs > 02,Pagosa Springs,Trujillo,-,-107.02237666666667,37.213033333333335,3,0,3,2.3333333333333335,2
Iowa,Iowa > Palisades Kepler State Park > 00,Palisades Kepler State Park,Bouldering,Beginnings,-91.50794285714287,41.903240714285715,14,14,0,3.6857142857142855,4
Texas,Texas > Palo Duro Canyon State Park {PROHIBITED} > 00,Palo Duro Canyon State Park {PROHIBITED},Back Country,Hard Wood,-101.6500728125,34.943100625,32,32,0,2.49375,2.4
Texas,Texas > Paluxy River Boulders > 00,Paluxy River Boulders,Big Rocks Park,-,-97.74210833333333,32.237825,12,12,0,2.6083333333333334,2.55
Georgia,Georgia > Panola Mountain > 00,Panola Mountain,Doug’s Pin,-,-84.15738375000001,33.63016625,8,8,0,2.4625,2.5
Tennessee,Tennessee > Panther Creek State Park > 00,Panther Creek State Park,Disc Golfer's Backstop,-,-83.40922,36.20993,1,1,0,3,3
Texas,Texas > Paradise on the Brazos > 00,Paradise on the Brazos,Choppin' Block,-,-98.4583,32.9987,8,0,8,2.25,2.15
Maryland,Maryland > Patapsco Valley State Park > 00,Patapsco Valley State Park,Bloede Dam Boulders,Blerda Boulder,-76.87632733333334,39.322102666666666,15,14,1,2.7866666666666666,3
Texas,Texas > Pecos River Boat Ramp > 00,Pecos River Boat Ramp,Lawless Wall,-,-101.35886,29.70453,1,0,1,2,2
Texas,Texas > Pedernales Falls State Park > 00,Pedernales Falls State Park,Crinoid Boulder,-,-98.25475,30.33953,1,1,0,3,3
Tennessee,Tennessee > Percy Priest DWS > 00,Percy Priest DWS,Beer Crag,-,-86.61762,36.12243,1,0,1,3,3
Illinois,Illinois > Pere Marquette State Park > 00,Pere Marquette State Park,A: Lily Wall,-,-90.49381235294118,38.97197294117647,17,14,3,2.523529411764706,2.6
South Carolina,South Carolina > Persimmon Ridge Bouldering Area > 00,Persimmon Ridge Bouldering Area,Adrenaline Wall,-,-82.60741666666667,35.08907,3,3,0,3.566666666666667,3.7
New York,"New York > Phoenicia, Sportsman's Wall > 00","Phoenicia, Sportsman's Wall",-,-,-74.30643,42.0861,1,0,1,2.6,2.6
Iowa,Iowa > Pictured Rocks > 00,Pictured Rocks,Bouldering,Heat Stroke & Camo Wall,-91.101942,42.2112464,25,20,5,3.48,4
Georgia,Georgia > Pine Mountain > 00,Pine Mountain,Goose Egg Rock,-,-84.74728333333333,34.177659999999996,3,3,0,2.566666666666667,2.7
Wyoming,Wyoming > Pinedale Area > 00,Pinedale Area,Fremont Butte,(1) North Ridge,-109.71098833333333,42.8544175,24,21,3,2.5875,2.55
Maryland,Maryland > Pirate Poverty > 00,Pirate Poverty,-,-,-77.01574,39.00373,2,2,0,2.5,2.5
Texas,Texas > Point of Rocks > 00,Point of Rocks,Moon boulder,-,-104.06402,30.535520000000002,1,1,0,3,3
Oregon,Oregon > Portland & The Gorge > 00,Portland & The Gorge,Broughton Bluff,(9) Jungle Cliff,-122.4965940909091,45.397828636363634,22,19,3,2.1863636363636365,2.1
Oregon,Oregon > Portland & The Gorge > 01,Portland & The Gorge,P-IKE Boulders,-,-123.26168,45.37149,3,3,0,2,2
Oregon,Oregon > Portland & The Gorge > 02,Portland & The Gorge,Rocky Butte,j. Toothpick Wall,-122.56703,45.55193,1,0,1,2.9,2.9
New York,New York > Powerlinez > 00,Powerlinez,* Powerlinez Bouldering,Boulder Road,-74.16706571428571,41.14550142857143,28,27,1,2.5428571428571427,2.4
Iowa,Iowa > Prairie Creek > 00,Prairie Creek,Horseshoe Bend,-,-90.63929,42.05932,2,2,0,2,2
Tennessee,Tennessee > Prentice Cooper > 00,Prentice Cooper,Suck Creek Bouldering,Lower Suck,-85.38739000000001,35.137209999999996,2,2,0,2.55,2.55
Maryland,Maryland > Prettyboy Reservoir > 00,Prettyboy Reservoir,Bentley's Bluff,-,-76.727,39.64284,1,1,0,3,3
Indiana,Indiana > Purdue University Buildering > 00,Purdue University Buildering,Belltower Area,-,-86.91672,40.426712,5,5,0,2.2,2
Minnesota,Minnesota > Quarry Park (St. Cloud) > 00,Quarry Park (St. Cloud),-,-,-94.2416,45.5355,1,0,1,2.1,2.1
Oklahoma,Oklahoma > Quartz Mountain > 00,Quartz Mountain,00. Entrance Boulders,Black Buttress Boulder,-99.33256733333333,34.898426,15,8,7,2.9266666666666667,3
Maryland,Maryland > Rachel Carson Conservation Park > 00,Rachel Carson Conservation Park,Cave of the Lorax,-,-77.08489,39.215042,5,5,0,2.34,2.5
Alabama,Alabama > Rainbow Mountain > 00,Rainbow Mountain,New Sub-Area 1,-,-86.72769,34.73243,18,18,0,2.688888888888889,2.8499999999999996
South Dakota,South Dakota > Rapid City Area > 00,Rapid City Area,Bone Collector,Low Side,-103.42352,44.09565,3,3,0,2.8333333333333335,3
South Dakota,South Dakota > Rapid City Area > 01,Rapid City Area,Experimental Forest,-,-103.63452,44.16426,1,1,0,2,2
South Dakota,South Dakota > Rapid City Area > 02,Rapid City Area,Falling Rock,Falling Rock Drainage,-103.30292,44.06971125,8,5,3,2.35,2.2
South Dakota,South Dakota > Rapid City Area > 03,Rapid City Area,Rock Maze,Double Dyno Boulder,-103.443094,44.14237266666667,15,14,1,2.473333333333333,2.5
Florida,Florida > Rattlesnake Island > 00,Rattlesnake Island,-,-,-81.23185,29.70079,2,2,0,2.75,2.75
Maryland,Maryland > Raven Rock > 00,Raven Rock,RoadSide Boulders,Panda Boulder,-77.53704,39.66478,2,2,0,2.9,2.9
Wyoming,Wyoming > Rawlins Area > 00,Rawlins Area,Owl Roofs,-,-107.255825,41.80987833333333,6,3,3,2.5833333333333335,2.4
Texas,Texas > Red Bluff > 00,Red Bluff,The Neverending,-,-98.967,29.6659,1,1,0,2.5,2.5
Kentucky,Kentucky > Red River Gorge > 00,Red River Gorge,Ash Branch,-,-83.682662658227855,37.72083626582278,158,40,118,2.4974683544303797,2.4
Louisiana,Louisiana > Red River Mud Boulders > 00,Red River Mud Boulders,Dragon Egg Boulder,-,-93.72964333333334,32.505896666666665,3,3,0,2.1666666666666665,2
Georgia,Georgia > Red Top Mountain Boulder > 00,Red Top Mountain Boulder,-,-,-84.71545,34.15172,1,1,0,2,2
Minnesota,"Minnesota > Red Wing (a.k.a. He Mni Can, Barn Bluff) > 00","Red Wing (a.k.a. He Mni Can, Barn Bluff)",Annadonia Area,-,-92.52233571428572,44.56952928571429,14,1,13,2.3785714285714286,2.25
New York,"New York > Redwood Hill - ""Butter Cliff"" > 00","Redwood Hill - ""Butter Cliff""",Butter Boulders,-,-75.79262333333334,44.306626666666666,3,3,0,2.6666666666666665,3
Rhode Island,Rhode Island > Rejects Rock > 00,Rejects Rock,-,-,-71.31569,41.45588,1,1,0,2,2
Texas,Texas > Reveille Peak Ranch > 00,Reveille Peak Ranch,Black Pearl,-,-98.347,30.7848525,4,4,0,3.375,3.5
Colorado,Colorado > Rifle > 00,Rifle,Rifle Arch,Above the Slab,-107.73591,39.68181428571429,14,0,14,2.414285714285714,2.3499999999999996
Maryland,Maryland > Rio > 00,Rio,-,-,-77.19998,39.11735,1,1,0,3.5,3.5
Arkansas,Arkansas > River Valley and Ouachitas Region > 00,River Valley and Ouachitas Region,Dardanelle Rock,-,-93.16375,35.23714,4,2,2,2.325,2.3
Arkansas,Arkansas > River Valley and Ouachitas Region > 01,River Valley and Ouachitas Region,Mount Magazine State Park,Mt. Magazine Proper,-93.64745,35.16312,2,0,2,2.9,2.9
Arkansas,Arkansas > River Valley and Ouachitas Region > 02,River Valley and Ouachitas Region,Rattlesnake Ridge Natural Area,Cliffbreak (aka West Pinn),-92.51503666666667,34.83307333333333,6,0,6,2.95,3.05
Arkansas,Arkansas > River Valley and Ouachitas Region > 03,River Valley and Ouachitas Region,The Whitcombs,-,-93.09024,34.88075,5,5,0,3.02,3
Arkansas,Arkansas > River Valley and Ouachitas Region > 04,River Valley and Ouachitas Region,Woods Mountain,Strawberry,-93.37045499999999,35.570605,2,2,0,2.5,2.5
Rhode Island,Rhode Island > Riverwood > 00,Riverwood,Fern Gully Area,-,-71.795538,41.390339,10,10,0,2.3,2
Texas,Texas > Robinson Ridge Playground > 00,Robinson Ridge Playground,-,-,-96.6922,33.24027,2,2,0,3.5,3.5
New York,New York > Rochester > 00,Rochester,Lock 62,-,-77.5433,43.1038,2,2,0,2,2
Kansas,Kansas > Rock City > 00,Rock City,Daddy's Boulder,-,-97.73555333333334,39.09088666666667,6,6,0,2.35,2.3
New York,New York > Rock City State Forest > 00,Rock City State Forest,Little Rock City,-,-78.7075,42.20892,8,8,0,2.65,2.6
Kentucky,Kentucky > Rock Creek > 00,Rock Creek,-,-,-84.59256,36.6847,2,2,0,3,3
Maryland,Maryland > Rock Maze (Oakland) Boulder Area > 00,Rock Maze (Oakland) Boulder Area,-,-,-79.45563,39.49808,2,2,0,4,4
Wyoming,Wyoming > Rock Springs > 00,Rock Springs,Natural Corrals Superior,Jungle Wall,-108.9052,41.79684,1,0,1,2,2
Kansas,Kansas > Rock Town Wilson Lake Kansas > 00,Rock Town Wilson Lake Kansas,Golden Belt Boulders,-,-98.50545,38.91507,1,1,0,2,2
Kentucky,Kentucky > Rockcastle River > 00,Rockcastle River,Funky Town,-,-84.28813428571428,37.14870285714286,7,6,1,3.057142857142857,3
Delaware,Delaware > Rockford Park > 00,Rockford Park,Black Widow Boulder,-,-75.574585,39.768414,10,10,0,2.76,2.95
Maryland,Maryland > Rocks State Park > 00,Rocks State Park,Below Breakaway,-,-76.41202333333334,39.635995,6,6,0,2.65,2.6500000000000004
Georgia,Georgia > Rocktown > 00,Rocktown,Asphalt Boulders,-,-85.39130736842105,34.65149631578947,38,38,0,2.7842105263157895,2.8
Rhode Island,Rhode Island > Rockville > 00,Rockville,Blue Pond Boulders,Main Wall,-71.75807833333333,41.50326833333334,6,6,0,2.75,3
South Carolina,South Carolina > Rocky Creek Bouldering > 00,Rocky Creek Bouldering,Beauty Boulder,-,-80.93807222222222,34.569361111111114,9,9,0,2.8777777777777778,3
Maryland,Maryland > Rocky Gap State Park > 00,Rocky Gap State Park,Fred's Hideout,-,-78.662395,39.702905,2,2,0,3,3
Maryland,Maryland > Rocky Gorge Reservoir  (T. Howard Duckett Reservoir) > 00,Rocky Gorge Reservoir  (T. Howard Duckett Reservoir),Drowning Boulder,-,-76.6296,39.3003,1,1,0,2,2
Rhode Island,Rhode Island > Rocky Point > 00,Rocky Point,Caves and Troll Toll,Dark Side,-71.371769375,41.690015,16,16,0,2.53125,2.5
Oklahoma,Oklahoma > SE Oklahoma > 00,SE Oklahoma,McGee Creek Natural Scenic Recreation Area,Little Bugaboo Creek,-95.83164,34.40054714285714,7,7,0,2.4714285714285715,2.7
Missouri,"Missouri > SW: Morse Park, Neosho > 00","SW: Morse Park, Neosho",Trap House,-,-94.36191,36.87345,1,1,0,3,3
Missouri,Missouri > SW: Peter's Branch > 00,SW: Peter's Branch,Softball,-,-92.93900500000001,36.964821666666666,6,6,0,2.8833333333333333,2.95
Missouri,Missouri > SW: Shoal Creek Area > 00,SW: Shoal Creek Area,Mother Natures Crack,-,-94.521235,37.02596,2,2,0,3,3
Colorado,Colorado > San Bernardino Mountains > 00,San Bernardino Mountains,Big Bear Lake Area,Big Bear North,-116.884725,34.2815475,20,20,0,2.94,3
California,California > San Bernardino Mountains > 00,San Bernardino Mountains,Big Bear Lake Area,Big Bear North,-116.90436612903225,34.29739096774193,31,0,31,2.261290322580645,2.1
California,California > San Bernardino Mountains > 01,San Bernardino Mountains,Cajon Junction Area,Mormon Rocks,-117.4958,34.32008,1,0,1,2.2,2.2
California,California > San Bernardino Mountains > 02,San Bernardino Mountains,Highway 38 Crags,(g) Monkeyface Falls,-116.961685,34.102467499999996,12,0,12,2.6833333333333336,2.6
California,California > San Bernardino Mountains > 03,San Bernardino Mountains,Highway 38 Crags,(l) Onyx Summit Area,-116.72269,34.1963,2,0,2,2.7,2.7
California,California > San Bernardino Mountains > 04,San Bernardino Mountains,Lake Arrowhead Area,Lake Arrowhead Pinnacles,-117.2069292,34.2814116,25,0,25,2.284,2
Colorado,Colorado > San Diego County > 00,San Diego County,North San Diego County,Beacons Beach,-117.290365,33.030165,2,2,0,3.1,3.1
Colorado,Colorado > San Diego County > 01,San Diego County,North San Diego County,Cougar Crag,-117.01630272727273,33.07242818181818,11,11,0,2.963636363636364,3
California,California > San Diego County > 00,San Diego County,North San Diego County,Cougar Crag,-117.13773,33.34171,2,0,2,2.2,2.2
Colorado,Colorado > San Diego County > 02,San Diego County,North San Diego County,Melrose Boulders,-117.25797,33.22432,5,5,0,2.68,2.7
Colorado,Colorado > San Diego County > 03,San Diego County,North San Diego County,Mount Woodson,-116.91505523809523,33.00764095238095,21,21,0,2.876190476190476,3
California,California > San Diego County > 01,San Diego County,North San Diego County,Mount Woodson,-116.93078166666666,33.00015666666667,6,0,6,2.7,2.45
Colorado,Colorado > San Diego County > 04,San Diego County,North San Diego County,Old Castle,-117.12628000000001,33.252215,2,2,0,3,3
Colorado,Colorado > San Diego County > 05,San Diego County,North San Diego County,Rancho Penasquitos Canyon,-117.177285,32.926865,4,4,0,2.8,2.9
Colorado,Colorado > San Diego County > 06,San Diego County,San Diego County Desert Area,Blair Valley,-116.45047066666666,33.205504,15,15,0,2.7933333333333334,3
California,California > San Diego County > 02,San Diego County,South San Diego County,Bonita,-117.012,32.6913,1,0,1,2,2
California,California > San Diego County > 03,San Diego County,South San Diego County,Corte Madera,-116.59046,32.75597,3,0,3,2.6,2.6
Colorado,Colorado > San Diego County > 07,San Diego County,South San Diego County,Descanso Wall,-116.63552285714286,32.84206285714286,7,7,0,2.9857142857142858,3
