112248603,Location,The best map for Linville Gorge is:  lgmaps.org/?page_id=15,Location`The best map for Linville Gorge is:  lgmaps.org/?page_id=15
112248603,Protection,"A wide variety of gear, depending on what routes you choose to do. Potential water sources include: the drainage at the Sitting Bear parking lot, the creek along Spence Ridge trail, the Amphitheater, Shortoff descent gully, various drainages in the Gold Coast canyons, and of course the Linville River (pesticides?)","Protection`A wide variety of gear, depending on what routes you choose to do. Potential water sources include: the drainage at the Sitting Bear parking lot, the creek along Spence Ridge trail, the Amphitheater, Shortoff descent gully, various drainages in the Gold Coast canyons, and of course the Linville River (pesticides?)"
122054141,Description,"Fantastic edging up the slightly overhanging to vertical face. After bolt #2, the route briefly merges with Le Pump below it's 2nd bolt.  Traverse left to a good stance below a bolt. Crank over the last cool bulge and follow eye brows and edges past 3 or 4 good gear placements to the ledge. Place a directional (deep .5 and .75 C4s) up and left then traverse down and right to the double bolt anchor of Out To Lunch.","Description`Fantastic edging up the slightly overhanging to vertical face. After bolt #2, the route briefly merges with Le Pump below it's 2nd bolt.  Traverse left to a good stance below a bolt. Crank over the last cool bulge and follow eye brows and edges past 3 or 4 good gear placements to the ledge. Place a directional (deep .5 and .75 C4s) up and left then traverse down and right to the double bolt anchor of Out To Lunch."
122054141,Location,Just left of Le Pump,Location`Just left of Le Pump
122054141,Protection,Pro at head height for the bouldery start or stick clip.  3 bolts and a light cam rack (.00-#2),Protection`Pro at head height for the bouldery start or stick clip.  3 bolts and a light cam rack (.00-#2)
108808648,Description,"A good new route that has some surprisingly good holds. Probably the best warm up on the wall but still a bit spicy in places. More of a 5.10 for a 5.11 climber. Can be done in one long pitch, especially if using doubles, or in two short pitches.   Note: The upper section climbs just right of a prominent wet streak, but the route is unaffected.  Start same as for Native Dance/Invasive Species and climb about 30 feet up before moving left into flakes and past some vegetation on easy ground. From here move up to the wide left facing corner and get some gear (#4). Move up and right through overlaps to clip the bolt from jugs. Cruxy moves up will gain a stance and the eyebrow-laced face above. Follow the path of least resistance up and slightly left to the optional belay on nuts/cams. From here climb around the bulge and onto good ledge/flake above. Continue up the streak (save a #1 camelot for here) past mildly spicy pro to the double bolt anchor on the ledge near the top. The wall above the anchors is typically wet so rap from here.  To rappel with single line, rap down and right to thread on Native Dance. This also keeps your ropes out of the water to the left.","Description`A good new route that has some surprisingly good holds. Probably the best warm up on the wall but still a bit spicy in places. More of a 5.10 for a 5.11 climber. Can be done in one long pitch, especially if using doubles, or in two short pitches.   Note: The upper section climbs just right of a prominent wet streak, but the route is unaffected.  Start same as for Native Dance/Invasive Species and climb about 30 feet up before moving left into flakes and past some vegetation on easy ground. From here move up to the wide left facing corner and get some gear (#4). Move up and right through overlaps to clip the bolt from jugs. Cruxy moves up will gain a stance and the eyebrow-laced face above. Follow the path of least resistance up and slightly left to the optional belay on nuts/cams. From here climb around the bulge and onto good ledge/flake above. Continue up the streak (save a #1 camelot for here) past mildly spicy pro to the double bolt anchor on the ledge near the top. The wall above the anchors is typically wet so rap from here.  To rappel with single line, rap down and right to thread on Native Dance. This also keeps your ropes out of the water to the left."
108808648,Location,"Left of ""Native Dance"" and just on the edge of the steep shield of rock.","Location`Left of ""Native Dance"" and just on the edge of the steep shield of rock."
108808648,Protection,Standard eyebrow-climbing rack which should include double cams up to hand size. A #4 camelot is nice to protect the move up to the bolt.,Protection`Standard eyebrow-climbing rack which should include double cams up to hand size. A #4 camelot is nice to protect the move up to the bolt.
112880735,Description,"P1-Start off the top of the skirt slab a little right of the first bolt, clip the bolt and traverse left into the groove for the low 5.10 crux. After a couple hard smears to get established in the groove pad up over continually easier terrain with lots of good pro. Gear belay in a crack at 100' or so  P2- continue over easy 5.8 features and a runout section of easy 5.6  Belay at ledge w/ small tree and back it up w gear.  P3- 50ft 5.6 corner. Rap from Trees.","Description`P1-Start off the top of the skirt slab a little right of the first bolt, clip the bolt and traverse left into the groove for the low 5.10 crux. After a couple hard smears to get established in the groove pad up over continually easier terrain with lots of good pro. Gear belay in a crack at 100' or so  P2- continue over easy 5.8 features and a runout section of easy 5.6  Belay at ledge w/ small tree and back it up w gear.  P3- 50ft 5.6 corner. Rap from Trees."
112880735,Location,"After passing the lower tier but before reaching the moderate middle tier, you'll pass an open area with a large downed tree and a rocky drainage. Learning Curve is the obvious S shaped groove with two visible bolts down low","Location`After passing the lower tier but before reaching the moderate middle tier, you'll pass an open area with a large downed tree and a rocky drainage. Learning Curve is the obvious S shaped groove with two visible bolts down low"
112880735,Protection,"Standard NC rack, doubles of midsize cams are nice.","Protection`Standard NC rack, doubles of midsize cams are nice."
109221908,Description,"This was probably the first technical/modern ascent of the Camel in recent years, and its tallest line. Full disclaimer: I started up this thing years ago but bailed due to rock quality and haven't been back on it since. However, it does follow a nice natural line and looks like it could be improved greatly with a little clean-up effort.Start down the hill on the north side.P-1 Climb the obvious left facing corner up and left past loose rock and into some pockets. Continue up past a 10 crux move and to a gear belay in a shallow alcove/ledge (I believe).P-2 Climb diagonally up and right around a roof feature, continuing diagonaling up and right to top out somewhere in the vicinity of the chimney separates the ""head"" of the Camel with the ""body"".","Description`This was probably the first technical/modern ascent of the Camel in recent years, and its tallest line. Full disclaimer: I started up this thing years ago but bailed due to rock quality and haven't been back on it since. However, it does follow a nice natural line and looks like it could be improved greatly with a little clean-up effort.Start down the hill on the north side.P-1 Climb the obvious left facing corner up and left past loose rock and into some pockets. Continue up past a 10 crux move and to a gear belay in a shallow alcove/ledge (I believe).P-2 Climb diagonally up and right around a roof feature, continuing diagonaling up and right to top out somewhere in the vicinity of the chimney separates the ""head"" of the Camel with the ""body""."
109221908,Location,North side of the pinnacle. Get there by walking around down and (skier's) right of the SE arete. It's a little bushy but surprisingly easy to reach the base of the route ~ couple minutes.,Location`North side of the pinnacle. Get there by walking around down and (skier's) right of the SE arete. It's a little bushy but surprisingly easy to reach the base of the route ~ couple minutes.
109221908,Protection,Standard rack. No fixed gear.,Protection`Standard rack. No fixed gear.
112879100,Description,"Start on ""The Handrail"" and traverse far right after reaching the horizontal. Clip a bolt and a bolt on the traverse, reaching a shallow white groove with another couple of bolts.Edge smear and smedge your way up the groove make sure you have some of the smallest TCUs and small C3s for when the bolts run out high up on the groove.Angle up and right for the anchors at 150'","Description`Start on ""The Handrail"" and traverse far right after reaching the horizontal. Clip a bolt and a bolt on the traverse, reaching a shallow white groove with another couple of bolts.Edge smear and smedge your way up the groove make sure you have some of the smallest TCUs and small C3s for when the bolts run out high up on the groove.Angle up and right for the anchors at 150'"
110579542,Description,"The rightmost crack feature. See picture, route is  obvious, but careful at the sharp lip - the route's namesake.","Description`The rightmost crack feature. See picture, route is  obvious, but careful at the sharp lip - the route's namesake."
110579542,Location,"Lower wall, right side","Location`Lower wall, right side"
110579542,Protection,Standard,Protection`Standard
106067426,Description,Towards left end of north face is a line of bolts heading up a clean slab to the trees.,Description`Towards left end of north face is a line of bolts heading up a clean slab to the trees.
106067426,Location,At left side of seldom visited north face.,Location`At left side of seldom visited north face.
106067426,Protection,bolts.,Protection`bolts.
122281487,Description,"The first section of this route coincides with the start of an obsolete trad line called Debbie Duz Donuts, but the second section ascends a thin face to the left of Debbie, thereby avoiding the moss and choss of the original line. (Bolted with permission of the first ascent party.) Butterfingers pulls through a strenuous overhang just off the ground, then trends up and slightly right towards a prominent dihedral, surmounting two jutting fingers of rock along the way. From the second finger, step left onto the blank-looking wall and proceed straight up to the anchors.","Description`The first section of this route coincides with the start of an obsolete trad line called Debbie Duz Donuts, but the second section ascends a thin face to the left of Debbie, thereby avoiding the moss and choss of the original line. (Bolted with permission of the first ascent party.) Butterfingers pulls through a strenuous overhang just off the ground, then trends up and slightly right towards a prominent dihedral, surmounting two jutting fingers of rock along the way. From the second finger, step left onto the blank-looking wall and proceed straight up to the anchors."
122281487,Location,"Begins to the right of Skylark, about 30 feet left of a prominent gully.","Location`Begins to the right of Skylark, about 30 feet left of a prominent gully."
122281487,Protection,"7 bolts and a bolted anchor. The first bolt is high, so bring your stick clip.","Protection`7 bolts and a bolted anchor. The first bolt is high, so bring your stick clip."
108362095,Description,There is a fun mantle move getting to the first bolt. Crux is some hard slab moves between the first two bolts.,Description`There is a fun mantle move getting to the first bolt. Crux is some hard slab moves between the first two bolts.
108362095,Location,On the left hand side of the Tree Ledge about 10 feet left of the Great Arch. Shares the start with Bombay Groove but instead of heading right to the Arch keep going straight towards the water groove.,Location`On the left hand side of the Tree Ledge about 10 feet left of the Great Arch. Shares the start with Bombay Groove but instead of heading right to the Arch keep going straight towards the water groove.
108362095,Protection,A couple of medium cams and/or nuts for the start. Then bolts with the typical Stone mountain spacing. Some big runouts but mostly on easier ground.,Protection`A couple of medium cams and/or nuts for the start. Then bolts with the typical Stone mountain spacing. Some big runouts but mostly on easier ground.
106246734,Description,Climb the obvious line up the face.  There is a lone wolf bolt way up there.,Description`Climb the obvious line up the face.  There is a lone wolf bolt way up there.
106246734,Location,"Middle of Trundlasaurus Buttress, just left of the big boulder at the base.","Location`Middle of Trundlasaurus Buttress, just left of the big boulder at the base."
106246734,Protection,"1 bolt, trad rack","Protection`1 bolt, trad rack"
107313231,Description,Climb straight up directly under the two bolts. Casual climbing after pulling the roof.,Description`Climb straight up directly under the two bolts. Casual climbing after pulling the roof.
107313231,Location,Center of GUMBIES ROOF.  Right of 'Aerial Act'.  Left of 'Gumbies Go Home'.,Location`Center of GUMBIES ROOF.  Right of 'Aerial Act'.  Left of 'Gumbies Go Home'.
107313231,Protection,North Carolina Trad Rack. Bolted Anchor (bring long Cordelette/webbing/slings and carpet patch/blanket for your rope to lay on if you plan to top-rope).,Protection`North Carolina Trad Rack. Bolted Anchor (bring long Cordelette/webbing/slings and carpet patch/blanket for your rope to lay on if you plan to top-rope).
107670576,Description,"Getting to the first bolt is less heady then it's left neighbor but still a little heady. Great face climbing past two bolts and then merge with 'Tom' for the last four bolts. Great route, I would like to see the shared anchor for these two sport routes replaced and move a little higher. Pulling the roof would be ideal after the jug haul!","Description`Getting to the first bolt is less heady then it's left neighbor but still a little heady. Great face climbing past two bolts and then merge with 'Tom' for the last four bolts. Great route, I would like to see the shared anchor for these two sport routes replaced and move a little higher. Pulling the roof would be ideal after the jug haul!"
107670576,Location,Cliff left of Red Wall,Location`Cliff left of Red Wall
107670576,Protection,Six bolts to an updated anchor.,Protection`Six bolts to an updated anchor.
106693241,Description,"This is a good variation start to Oasis, with slightly harder climbing than the traditional first 2 pitches.  The first pitch climbs a fun 5.10 slab to a moderate crack through the small roof.  It is well worth climbing if you're cragging, or as a warm up pitch.     P-1 Climb the short right facing corner to some gear.  Move up the slabby face past 2 bolts and a good rp to the right facing corner/roof. Pull roof and belay on left side of ledge at 2 bolt belay.  P-2 Climb up and left past 3 bolts to a short and easy left facing corner.  At the top of corner continue up the right-hand groove passing 3 more bolts to a 2 bolt anchor up and right of the groove. Note: It is easiest to move around the bulge to the left before moving back into the right-hand groove. The anchors are slightly higher than the Oasis anchors.  Merge into the traverse pitch of Oasis","Description`This is a good variation start to Oasis, with slightly harder climbing than the traditional first 2 pitches.  The first pitch climbs a fun 5.10 slab to a moderate crack through the small roof.  It is well worth climbing if you're cragging, or as a warm up pitch.     P-1 Climb the short right facing corner to some gear.  Move up the slabby face past 2 bolts and a good rp to the right facing corner/roof. Pull roof and belay on left side of ledge at 2 bolt belay.  P-2 Climb up and left past 3 bolts to a short and easy left facing corner.  At the top of corner continue up the right-hand groove passing 3 more bolts to a 2 bolt anchor up and right of the groove. Note: It is easiest to move around the bulge to the left before moving back into the right-hand groove. The anchors are slightly higher than the Oasis anchors.  Merge into the traverse pitch of Oasis"
106693241,Location,Between Oasis and Dolphin Graveyard,Location`Between Oasis and Dolphin Graveyard
106693241,Protection,Normal LK rack,Protection`Normal LK rack
107045057,Description,"one pitch of ""stick or slip"" hair raising slab climbing, backs off for enjoyable moderate pitches the rest of the way. chose your destiny after pitch one gets your blood pumping.  1st pitch. clip bolt @20ft. or so and try to stay on for next two bolts. enjoy the runout to anchors.  2nd pitch. shoot straight up for the oasis with no pro.(5.8)  Finish as u see fit!","Description`one pitch of ""stick or slip"" hair raising slab climbing, backs off for enjoyable moderate pitches the rest of the way. chose your destiny after pitch one gets your blood pumping.  1st pitch. clip bolt @20ft. or so and try to stay on for next two bolts. enjoy the runout to anchors.  2nd pitch. shoot straight up for the oasis with no pro.(5.8)  Finish as u see fit!"
107045057,Location,located aprox 100ft. right of dirty crack and the pulpit. 15ft right of the mossy seam/streak. look for that first bolt @25ft.,Location`located aprox 100ft. right of dirty crack and the pulpit. 15ft right of the mossy seam/streak. look for that first bolt @25ft.
107045057,Protection,"6-8 draws w/runners and slings. have your second bring up light trad rack, if u plan on doing something else after reaching the oasis.","Protection`6-8 draws w/runners and slings. have your second bring up light trad rack, if u plan on doing something else after reaching the oasis."
106076876,Description,"P1 Mind control is mandatory on this one. High steps, thin edges and sloping dishes will move you past 4 well spaced bolts. Continue up to a slabby crack. Follow this to a small pine and a natural belay. 100 Ft  P2 Go up and traverse left under the overhang to a notch(5.9). Step up and continue to traverse up and left to a double bolt rap station. 195 feet to the ground.   Note-  Pitch 2 is actually part of Nut-n-Homo, another Thomas Kelley route.","Description`P1 Mind control is mandatory on this one. High steps, thin edges and sloping dishes will move you past 4 well spaced bolts. Continue up to a slabby crack. Follow this to a small pine and a natural belay. 100 Ft  P2 Go up and traverse left under the overhang to a notch(5.9). Step up and continue to traverse up and left to a double bolt rap station. 195 feet to the ground.   Note-  Pitch 2 is actually part of Nut-n-Homo, another Thomas Kelley route."
106076876,Location,Behind the cereal buttress at the left end of the Cereal wall. 2nd line of bolts from the left.,Location`Behind the cereal buttress at the left end of the Cereal wall. 2nd line of bolts from the left.
106076876,Protection,"light rack, camalots to blue","Protection`light rack, camalots to blue"
120763265,Description,"Step 1: Place the #8. Step 2: Sling it long to reduce rope drag & so it won't keep you off the ground... THEN scramble inside the awkward crack, gain a side pull and proceed to shred skin and spirit as you lasciviously grind your way up the off width (hint: Do Kata Hazushi Ichi).   The crux is low and protects extremely well. Continue up another 30ish feet to a dead tree and head left to the anchors for Hook Pop, Body Drop And The Biting Flies. There is a nice ledge to stand on to soak in your success & the view before you make the last move to the anchors. Special Thanks to Angela,  Stephan, Julia, & Christy for there support in this historic First Ascent!","Description`Step 1: Place the #8. Step 2: Sling it long to reduce rope drag & so it won't keep you off the ground... THEN scramble inside the awkward crack, gain a side pull and proceed to shred skin and spirit as you lasciviously grind your way up the off width (hint: Do Kata Hazushi Ichi).   The crux is low and protects extremely well. Continue up another 30ish feet to a dead tree and head left to the anchors for Hook Pop, Body Drop And The Biting Flies. There is a nice ledge to stand on to soak in your success & the view before you make the last move to the anchors. Special Thanks to Angela,  Stephan, Julia, & Christy for there support in this historic First Ascent!"
120763265,Location,"The off width crack to the right of ""Hook Pop, Body Drop And The Biting Flies"" and to the left of ""Spangled Fritillary"".","Location`The off width crack to the right of ""Hook Pop, Body Drop And The Biting Flies"" and to the left of ""Spangled Fritillary""."
120763265,Protection,"Option 1: Can be done safely with a standard single rack up to #5.  Option 2: If you LOVE BIG cams Single Rack + #4,#5,#6,#8. Shares double bolted anchors with rap rings with Hook Pop, Body Drop And The Biting Flies.","Protection`Option 1: Can be done safely with a standard single rack up to #5.  Option 2: If you LOVE BIG cams Single Rack + #4,#5,#6,#8. Shares double bolted anchors with rap rings with Hook Pop, Body Drop And The Biting Flies."
113575289,Description,"Between ""Excess Reality"" and ""Waste a Bit"" is this techy face and left facing corner system.  Start at a maple tree with a broken trunk about 10' up. Climb the easy corner to the line of 4 bolts that lead through a techy face and to a corner/crack system at the mossy ledge. From here there are 2 optional finishes: Either follow this crack/corner and merge into the top of ""Excess Reality"" (recommended), or step right and finish up the face to ""Waste a Bit"" anchors. I left 2 stoppers at the belay on Excess Reality to get down with one rope if not continuing up its P-2.  Note: A careful belay should be given at bolt 1 to ensure a fall from above does not end up in the tree.","Description`Between ""Excess Reality"" and ""Waste a Bit"" is this techy face and left facing corner system.  Start at a maple tree with a broken trunk about 10' up. Climb the easy corner to the line of 4 bolts that lead through a techy face and to a corner/crack system at the mossy ledge. From here there are 2 optional finishes: Either follow this crack/corner and merge into the top of ""Excess Reality"" (recommended), or step right and finish up the face to ""Waste a Bit"" anchors. I left 2 stoppers at the belay on Excess Reality to get down with one rope if not continuing up its P-2.  Note: A careful belay should be given at bolt 1 to ensure a fall from above does not end up in the tree."
113575289,Location,"Between Excess Reality and Waste a Bit, below a bolt line.","Location`Between Excess Reality and Waste a Bit, below a bolt line."
113575289,Protection,standard rack,Protection`standard rack
121888051,Description,Hard slabbing to some sweet face moves and up the right side of the huge flake. Walk the ledge left to the Heavy Hand anchor.,Description`Hard slabbing to some sweet face moves and up the right side of the huge flake. Walk the ledge left to the Heavy Hand anchor.
121888051,Location,Left of TWTCC on the steep slab.,Location`Left of TWTCC on the steep slab.
121888051,Protection,Mixed. Used a 4 in the wide crack behind the flake. Bolted anchor.,Protection`Mixed. Used a 4 in the wide crack behind the flake. Bolted anchor.
106734222,Description,"Really, really cool water groove/face climbing.  This route was originally rated 5.10R.  Its still pretty R (P1) but probably PG13 with small gear.  P1:  Business starts pretty soon on this pitch.  Not much warming up.  Start directly below the obvious, beautiful black water groove.  Climb directly up to a stance at a cool, horizontal crack feature.  Get a good .3 or .4 C4 here and move directly left below a steep groove.  Carefully climb up the groove looking for a yellow TCU out left in an eyebrow.  Move up to a right leaning crack with good gear.  Wander right to a stance and get more good gear.  Step back left into the groove and climb hard 5.10 friction up to the belay.  This part is probably PG13.  Belay at the obvious horizontal w/.5 to #2 cams below a steep bulge. 5.10, 60 feet.  P2:  This pitch is positively amazing. Climb the steep water groove left and then back right up in to the groove.  Get a good .75 and then dance back and forth across the groove on amazing edges, knobs and slopers searching for gear.  Its all there. Exit on to a lower angled slab under a bulge.  Fire the bulge with good gear to a large sloping ledge and climb some of the coolest holds on the glass for 80 or 90 feet to a big horizontal belay.  Belay here with .5 to #2 cams. 5.10, 140 feet.   P3.  Climb up and right 40'to the bolt anchor on Irish Jig and rap with two 60s to the ground.","Description`Really, really cool water groove/face climbing.  This route was originally rated 5.10R.  Its still pretty R (P1) but probably PG13 with small gear.  P1:  Business starts pretty soon on this pitch.  Not much warming up.  Start directly below the obvious, beautiful black water groove.  Climb directly up to a stance at a cool, horizontal crack feature.  Get a good .3 or .4 C4 here and move directly left below a steep groove.  Carefully climb up the groove looking for a yellow TCU out left in an eyebrow.  Move up to a right leaning crack with good gear.  Wander right to a stance and get more good gear.  Step back left into the groove and climb hard 5.10 friction up to the belay.  This part is probably PG13.  Belay at the obvious horizontal w/.5 to #2 cams below a steep bulge. 5.10, 60 feet.  P2:  This pitch is positively amazing. Climb the steep water groove left and then back right up in to the groove.  Get a good .75 and then dance back and forth across the groove on amazing edges, knobs and slopers searching for gear.  Its all there. Exit on to a lower angled slab under a bulge.  Fire the bulge with good gear to a large sloping ledge and climb some of the coolest holds on the glass for 80 or 90 feet to a big horizontal belay.  Belay here with .5 to #2 cams. 5.10, 140 feet.   P3.  Climb up and right 40'to the bolt anchor on Irish Jig and rap with two 60s to the ground."
106734222,Location,First route left of Southender on the Sun Wall.  Approach from South Face.  Rap Irish Jig with two 60s from bolts.  One rap will get you down.  Beautiful black water groove.,Location`First route left of Southender on the Sun Wall.  Approach from South Face.  Rap Irish Jig with two 60s from bolts.  One rap will get you down.  Beautiful black water groove.
106734222,Protection,P1 is heads up.  Double across the range.  Triples in blue TCU or red C3 were especially helpful.  Single set stoppers.  All belays are natural except top of P3.  Double ropes very helpful.,Protection`P1 is heads up.  Double across the range.  Triples in blue TCU or red C3 were especially helpful.  Single set stoppers.  All belays are natural except top of P3.  Double ropes very helpful.
107291004,Description,Climb by straddling the arete and using the face. Great route because you can get a couple knee bars/no hands rests on very steep terrain.  Two fixed pins and decent gear options. Hard onsight but can be top-roped from Burn Signals anchor.,Description`Climb by straddling the arete and using the face. Great route because you can get a couple knee bars/no hands rests on very steep terrain.  Two fixed pins and decent gear options. Hard onsight but can be top-roped from Burn Signals anchor.
107291004,Location,"On the far right of CAR WALL, look up and locate the first fixed pin near the arete.  Right of Burn Signals(5.10)","Location`On the far right of CAR WALL, look up and locate the first fixed pin near the arete.  Right of Burn Signals(5.10)"
107291004,Protection,North Carolina Trad Rack. Small to Medium gear and two rusty fixed pins.  Two bolt chain anchor shared with Burn Signals left of Scorched Earth Defenses. Or sling a big boulder up top.,Protection`North Carolina Trad Rack. Small to Medium gear and two rusty fixed pins.  Two bolt chain anchor shared with Burn Signals left of Scorched Earth Defenses. Or sling a big boulder up top.
106283376,Description,Start in the middle of the hill that climbs to Hocus Focus on a ledge. Stick clip 1st bolt. Move up 1st bolt. Trend up and left to second. Traverse left to steep rock placing gear before moving up to third bolt.(Crux)Crimp straight up a good ways to great holds and a great stance(passing opptional gear). Gain 2 more bolts and then traverse dead right to a gear slot. Move straight up to a 2 bolt anchor.,Description`Start in the middle of the hill that climbs to Hocus Focus on a ledge. Stick clip 1st bolt. Move up 1st bolt. Trend up and left to second. Traverse left to steep rock placing gear before moving up to third bolt.(Crux)Crimp straight up a good ways to great holds and a great stance(passing opptional gear). Gain 2 more bolts and then traverse dead right to a gear slot. Move straight up to a 2 bolt anchor.
106283376,Location,1st route up the hill towards Hocus Focus.,Location`1st route up the hill towards Hocus Focus.
106283376,Protection,"5 Bolts, purple to blue camalots","Protection`5 Bolts, purple to blue camalots"
106479963,Description,P1 5.8 face and slab past some gear and two bolts to a two bolt anchor beow the groove/crack. 110'  P2 5.9 flaring crack and groove climbing for 80' to easier ground to a two bolt anchor below a hanging block. 140'  P3 more 5.9 groove past two bolts to the next anchors...two bolts belay. 140'  P4 the 5.10+ crux pitch pitch through the headwall utilizing the groove and face...many bolts...to a double bolt belay. 140'  P5 5.8 groove to the Lost World Ledge. 110'  Rap the route.,Description`P1 5.8 face and slab past some gear and two bolts to a two bolt anchor beow the groove/crack. 110'  P2 5.9 flaring crack and groove climbing for 80' to easier ground to a two bolt anchor below a hanging block. 140'  P3 more 5.9 groove past two bolts to the next anchors...two bolts belay. 140'  P4 the 5.10+ crux pitch pitch through the headwall utilizing the groove and face...many bolts...to a double bolt belay. 140'  P5 5.8 groove to the Lost World Ledge. 110'  Rap the route.
106479963,Location,"Right of Oasis, left of Central Pillar","Location`Right of Oasis, left of Central Pillar"
106479963,Protection,"double cams, tricams, lots of draws for the crux pitch, two ropes.","Protection`double cams, tricams, lots of draws for the crux pitch, two ropes."
106369740,Description,"From the far left end of the tree ledge go up the steep face between White Way and Brown Way, both of which follow prominent grooves.  This is a face climb.  Belay at anchors, then finish on pitch two of either of the other ""Ways"".","Description`From the far left end of the tree ledge go up the steep face between White Way and Brown Way, both of which follow prominent grooves.  This is a face climb.  Belay at anchors, then finish on pitch two of either of the other ""Ways""."
106369740,Location,"Left end of tree ledge, left of Brown Way, right of White Way.","Location`Left end of tree ledge, left of Brown Way, right of White Way."
106369740,Protection,6-8 quickdraws,Protection`6-8 quickdraws
107636526,Description,"Start as for Chimney Man to gain ledge.  Move left, getting a good piece of gear.  Climb the thin arete past 2 bolts to big holds and 2 more bolts to the top.  Lower from 2 bolt anchor up and right.","Description`Start as for Chimney Man to gain ledge.  Move left, getting a good piece of gear.  Climb the thin arete past 2 bolts to big holds and 2 more bolts to the top.  Lower from 2 bolt anchor up and right."
107636526,Location,Climbs the face in front of the huge dead tree.,Location`Climbs the face in front of the huge dead tree.
107636526,Protection,light rack of cams for start and finish.,Protection`light rack of cams for start and finish.
106621322,Description,"Climb past the low bolt and then some gear to a high second bolt (actually on ""Birthday Bash"") just below a bulge.  Continue up and slightly right into shallow groove past excellent edges and a couple pieces of gear (one in the streak, and the other out right of the streak ~ 20' below last bolt) to one more bolt. From the bolt make a few 10ish moves to easier ground which leads to a 2 bolt anchor at 150+ feet.","Description`Climb past the low bolt and then some gear to a high second bolt (actually on ""Birthday Bash"") just below a bulge.  Continue up and slightly right into shallow groove past excellent edges and a couple pieces of gear (one in the streak, and the other out right of the streak ~ 20' below last bolt) to one more bolt. From the bolt make a few 10ish moves to easier ground which leads to a 2 bolt anchor at 150+ feet."
106621322,Location,Right of Petrified Cedar and left of Cedar Pie.,Location`Right of Petrified Cedar and left of Cedar Pie.
106621322,Protection,Standard nc rack,Protection`Standard nc rack
106501189,Description,"Climb to the left over roof. Pretty sustained grooving, some slabbing.","Description`Climb to the left over roof. Pretty sustained grooving, some slabbing."
106501189,Location,"To the right of Canyons of Laurel. Bushwhack to pillar, stand on top to begin climb.","Location`To the right of Canyons of Laurel. Bushwhack to pillar, stand on top to begin climb."
106501189,Protection,"All anchors are 3/8"". Bring 2 60m ropes and webbing to rap.","Protection`All anchors are 3/8"". Bring 2 60m ropes and webbing to rap."
106234624,Description,"Boulder up the short, yet tricky corner passing a low bolt. Climb straight up passing gear to reach another bolt. Climb fantastic face with plentiful gear to reach a double bolt anchor @ 95 feet.","Description`Boulder up the short, yet tricky corner passing a low bolt. Climb straight up passing gear to reach another bolt. Climb fantastic face with plentiful gear to reach a double bolt anchor @ 95 feet."
106234624,Location,Starts just left of Black Slabbeth at a right facing corner.,Location`Starts just left of Black Slabbeth at a right facing corner.
106234624,Protection,"2 bolts, light trad rack","Protection`2 bolts, light trad rack"
107946965,Description,"A unique climb for the area. Not the greatest rock quality, but the moves and protection are really good. Great training for your next alpine adventure. Jam up left-most right facing dihedral on the right edge of the Hanging Chain Buttress.  After about 60 feet at a triangle block,  you encounter the 5.10c crux traverse that takes you into the corner system to your right. Be sure to save #3 and #2 camalots to protect the next testy section up and around a small roof (5.10b/c). Continue up and right (avoiding a hollow flake or two) to a large block with many slings. It's about 110' to the ground from there.","Description`A unique climb for the area. Not the greatest rock quality, but the moves and protection are really good. Great training for your next alpine adventure. Jam up left-most right facing dihedral on the right edge of the Hanging Chain Buttress.  After about 60 feet at a triangle block,  you encounter the 5.10c crux traverse that takes you into the corner system to your right. Be sure to save #3 and #2 camalots to protect the next testy section up and around a small roof (5.10b/c). Continue up and right (avoiding a hollow flake or two) to a large block with many slings. It's about 110' to the ground from there."
107946965,Location,2nd route right of Hanging Chain.  one 70m rope will get you down fine.,Location`2nd route right of Hanging Chain.  one 70m rope will get you down fine.
107946965,Protection,"medium-large stoppers, tricams. Double set 0 TCU - #3 Camalot. Save #2, #3 Camalot and 0 and 1 TCUs for after the traverse.  If a 3rd will be following the pitch, the 2nd should trail a rope and reclip gear.  It would be difficult to reclip gear in the left crack if lowering from the top anchor.","Protection`medium-large stoppers, tricams. Double set 0 TCU - #3 Camalot. Save #2, #3 Camalot and 0 and 1 TCUs for after the traverse.  If a 3rd will be following the pitch, the 2nd should trail a rope and reclip gear.  It would be difficult to reclip gear in the left crack if lowering from the top anchor."
107163191,Description,This is a great route for Table Rock.  It has a long section of quality climbing to the anchors.  A good bit of route finding and a technical sequence keep this interesting.  Not to mention a sweet roof pull!  Start just to the left of White Lightning on a slab.  Move up to a short right facing corner.  Step left onto the face and move straight up to a bolt at the bulge.  Make some tricky moves left to another bolt at the base of the roof.  Plug some gear before attempting to clip the bolt above the roof.  Make the very difficult clip to the rusty bolt above the roof.  Pull the wildly overhanging roof making use of what few holds it has to offer.  Stand up and wander up the easy slab to a bolt and then to the anchors.,Description`This is a great route for Table Rock.  It has a long section of quality climbing to the anchors.  A good bit of route finding and a technical sequence keep this interesting.  Not to mention a sweet roof pull!  Start just to the left of White Lightning on a slab.  Move up to a short right facing corner.  Step left onto the face and move straight up to a bolt at the bulge.  Make some tricky moves left to another bolt at the base of the roof.  Plug some gear before attempting to clip the bolt above the roof.  Make the very difficult clip to the rusty bolt above the roof.  Pull the wildly overhanging roof making use of what few holds it has to offer.  Stand up and wander up the easy slab to a bolt and then to the anchors.
