ID,h,l,s,median_hex,area,radius,X,Y
2928,212.72727272727272,0.43529411764705883,0.6936936936936937,#2268BC,36.04823698343013,1.9111384145008015,184.20146665413853,130.30990902515876
3003,212.72727272727272,0.43529411764705883,0.6936936936936937,#2268BC,28.992829345964545,1.7139392598553291,231.9513223252407,179.53390226411608
3016,212.72727272727272,0.43529411764705883,0.6936936936936937,#2268BC,8.067336106994132,0.9040973637840201,222.75786552890418,174.86699212819977
3043,212.72727272727272,0.43529411764705883,0.6936936936936937,#2268BC,40.26689949296191,2.019873738191066,213.3699472029741,163.09848883599565
2891,212.90322580645162,0.4392156862745098,0.6919780767314401,#2268BE,15.857215331828328,1.2675455915635825,137.4701762525163,109.58292637617461
3015,213.07581672488186,0.4392156862745098,0.6964623816641754,#2268BE,3.7967674815378087,0.6202362253562336,201.0143323272304,174.86699212819966
2653,212.99007444168734,0.44019607843137254,0.6926587301587303,#2269BE,1.828218519150393,0.43039198914147997,174.19511846508533,148.19103000961644
369,213.91304347826087,0.4392156862745098,0.6875,#2366BD,8.139601930639872,0.9081377109171767,191.00000000000006,142.39013190189092
98,212.18543046357615,0.42549019607843136,0.6774193548387097,#2367B6,5.20786876027616,0.7264072047034877,238.00000000000006,119.00000000000003
370,212.72727272727272,0.43137254901960786,0.6846846846846847,#2367B9,8.139601930639932,0.90813771091718,191.00000000000003,115.60986809810906
330,212.9702062643239,0.43529411764705883,0.6846846846846847,#2367BB,8.126460293551755,0.907404306671025,193.9958813602998,146.0013002222264
2879,212.27717154081188,0.4303921568627451,0.6773624091381101,#2368B8,3.0060678306523547,0.5518861755025679,195.7896635777252,73.4715008376807
2902,212.29308666017528,0.43137254901960786,0.6780361757105944,#2368B9,1.9731371923296042,0.4471248101096098,192.54427172594913,73.47129693028235
2648,212.63814616755792,0.43823529411764706,0.6867993273542601,#2369BC,1.7402233676445888,0.4199065269935737,178.3937664366327,133.74084982693503
2775,212.54784688995215,0.4372549019607843,0.6860923423423424,#2369BC,1.1357176864685279,0.3392230243903393,220.48566169904828,177.20379213507783
2966,212.54901960784312,0.4372549019607843,0.6875,#2369BC,18.728584478155238,1.3775348806009247,223.4331335400794,179.6542690400142
2542,212.76315789473685,0.44019607843137254,0.6838168181277036,#2369BD,1.1829423240546313,0.3462038654518941,224.98059208751732,183.55076358499113
2544,212.76315789473685,0.44019607843137254,0.6838168181277036,#2369BD,1.0320608063986958,0.32337226611937747,221.2206621021113,183.35778075329515
2584,212.72612270714737,0.4392156862745098,0.6874937717987046,#2369BD,1.937861604170989,0.4431099541531922,173.35899603643566,143.0387616535436
2649,212.72727272727272,0.4392156862745098,0.6875,#2369BD,1.3323612835839773,0.36741859274123984,155.50553752917335,118.69408581593162
2658,212.72727272727272,0.4392156862745098,0.6875,#2369BD,1.1400287920294407,0.33986624809587584,203.07382215327266,173.46434181238638
