subcounty_fips,county_fips,state_name,county_name,subcounty_name,n_lgbt,pct_lgbt,x,y,pct_dem,pct_temp_ideal,avg_daytime_temp,n_gym_10mi,n_boulder_60mi,n_route_200mi,gym_x,gym_y,gym_name,pct_temp_above_60,pct_not_poverty,pct_price_affordable,pct_cost_affordable
4204551176,42045,Pennsylvania,Delaware County,Morton,36,0.0130057803468208,-75.32673402905534,39.91153417350521,0.6134709847275209,0.5589041095890411,65.91885479452054,3,125,131,-75.1924591,39.9760623,Kelly Drive Bouldering Wall,0.6,0.8009393063583815,0.9633802816901409,0.8283752860411899
4204554224,42045,Pennsylvania,Delaware County,Newtown,166,0.01099264949341102,-75.41062933767182,39.99201426801214,0.6134709847275209,0.5589041095890411,65.91885479452054,5,158,144,-75.3554265,40.0421309,The Gravity Vault Radnor,0.6,0.9194755314217602,0.3961290322580645,0.39472783293392677
4204563264,42045,Pennsylvania,Delaware County,Radnor,38,0.00113548078646985,-75.36750300433768,40.02869933016117,0.6134709847275209,0.5589041095890411,65.91885479452054,8,149,144,-75.3554265,40.0421309,The Gravity Vault Radnor,0.6,0.9365923623976573,0.22524271844660193,0.12460682313089766
4204564800,42045,Pennsylvania,Delaware County,Ridley,234,0.00759197975472064,-75.32803877338671,39.88538006943053,0.6134709847275209,0.5589041095890411,65.91885479452054,1,126,138,-75.1924591,39.9760623,Kelly Drive Bouldering Wall,0.6,0.8461812990720914,0.9766528474798167,0.844886170574244
4204564832,42045,Pennsylvania,Delaware County,Ridley Park,246,0.03395445134575568,-75.32510109482266,39.878530755773014,0.6134709847275209,0.5589041095890411,65.91885479452054,1,126,138,-75.1924591,39.9760623,Kelly Drive Bouldering Wall,0.6,0.911663216011042,0.9935387673956263,0.7841666666666667
4204573032,42045,Pennsylvania,Delaware County,Springfield,64,0.00256492465533824,-75.3361513276675,39.92809226590792,0.6134709847275209,0.5589041095890411,65.91885479452054,4,125,131,-75.3554265,40.0421309,The Gravity Vault Radnor,0.6,0.9358768836165438,0.8362711022840119,0.4720194647201946
4204576576,42045,Pennsylvania,Delaware County,Thornbury,100,0.01446340757882556,-75.51635750173094,39.91821962142106,0.6134709847275209,0.5589041095890411,65.91885479452054,1,171,138,-75.5273507,40.0447296,Philadelphia Rock Gyms - Malvern,0.6,0.9746890367370553,0.12624584717607978,0.22047244094488194
4204579000,42045,Pennsylvania,Delaware County,Upper Darby,664,0.0077943420589271,-75.28911615346023,39.94900112113671,0.6134709847275209,0.5589041095890411,65.91885479452054,8,125,144,-75.1924591,39.9760623,Kelly Drive Bouldering Wall,0.6,0.7864185937316587,0.9783520285145193,0.8352062807881774
4204586968,42045,Pennsylvania,Delaware County,Yeadon,34,0.00281200893226366,-75.252690072751,39.93244848139838,0.6134709847275209,0.5589041095890411,65.91885479452054,8,125,144,-75.1924591,39.9760623,Kelly Drive Bouldering Wall,0.6,0.7987759490530146,0.9916698220371072,0.9251396648044693
4209100156,42091,Pennsylvania,Montgomery County,Abington,446,0.00762784333846416,-75.11462513598983,40.110810537375094,0.608752826805604,0.547945205479452,65.05090465753425,6,140,143,-75.144414,40.0977787,Philadelphia Rock Gyms - Wyncote,0.5780821917808219,0.8819736617068582,0.782750529388199,0.5936380319846194
4209108568,42091,Pennsylvania,Montgomery County,Bridgeport,194,0.03815142576204522,-75.34370341441549,40.1042101435885,0.608752826805604,0.547945205479452,65.05090465753425,5,150,144,-75.33017310000001,40.1046022,The Factory by Reach,0.5780821917808219,0.8145526057030482,1,0.7473035439137135
4209112968,42091,Pennsylvania,Montgomery County,Cheltenham,146,0.00383917536616792,-75.13821654890371,40.07808997617941,0.608752826805604,0.547945205479452,65.05090465753425,8,128,144,-75.144414,40.0977787,Philadelphia Rock Gyms - Wyncote,0.5780821917808219,0.8757790107549501,0.8452418757277442,0.37568419306684364
4209115848,42091,Pennsylvania,Montgomery County,Conshohocken,82,0.00887926367081754,-75.30343906869358,40.077214095236606,0.608752826805604,0.547945205479452,65.05090465753425,8,125,144,-75.3296355,40.1047394,Reach Climbing & Fitness,0.5780821917808219,0.9198700595560368,0.6851431167651068,0.5371352785145889
4209121600,42091,Pennsylvania,Montgomery County,East Norriton,52,0.00371136963814146,-75.33642013315475,40.15061555398399,0.608752826805604,0.547945205479452,65.05090465753425,5,153,144,-75.3296355,40.1047394,Reach Climbing & Fitness,0.5780821917808219,0.9154235957461994,0.8935779816513761,0.6156271899088999
4209133088,42091,Pennsylvania,Montgomery County,Hatboro,102,0.01241026888915926,-75.10552023894832,40.177492990413064,0.608752826805604,0.547945205479452,65.05090465753425,1,150,143,-75.144414,40.0977787,Philadelphia Rock Gyms - Wyncote,0.5780821917808219,0.8873342255748875,0.9224537037037037,0.7288488210818308
4209133120,42091,Pennsylvania,Montgomery County,Hatfield,130,0.00693777350837868,-75.28951688788143,40.27575172016272,0.608752826805604,0.547945205479452,65.05090465753425,1,147,143,-75.12388109999999,40.3336202,Doylestown Rock Gym,0.5780821917808219,0.9024442309744903,0.7639041547592877,0.625944170771757
4209135808,42091,Pennsylvania,Montgomery County,Horsham,72,0.00269673021461476,-75.16646664497726,40.19929245169371,0.608752826805604,0.547945205479452,65.05090465753425,2,150,143,-75.144414,40.0977787,Philadelphia Rock Gyms - Wyncote,0.5780821917808219,0.9246413723360425,0.5953507795100224,0.5255340793489318
4209141432,42091,Pennsylvania,Montgomery County,Lansdale,254,0.01346408693347468,-75.28122344464214,40.24167447104534,0.608752826805604,0.547945205479452,65.05090465753425,2,143,144,-75.3296355,40.1047394,Reach Climbing & Fitness,0.5780821917808219,0.8404982772329711,0.9355375832540438,0.7988368114950394
4209143312,42091,Pennsylvania,Montgomery County,Limerick,166,0.0080123564050584,-75.53438308141989,40.232264978983416,0.608752826805604,0.547945205479452,65.05090465753425,1,160,144,-75.45466499999999,40.124406,Philadelphia Rock Gyms - Oaks,0.5780821917808219,0.9222897963123854,0.6564372351307906,0.5762117967685418
4209144920,42091,Pennsylvania,Montgomery County,Lower Gwynedd,38,0.00313427911580336,-75.23732897106139,40.188033112225504,0.608752826805604,0.547945205479452,65.05090465753425,4,143,144,-75.3296355,40.1047394,Reach Climbing & Fitness,0.5780821917808219,0.9384691520950181,0.3409757398027192,0.3308402991641003
4209144976,42091,Pennsylvania,Montgomery County,Lower Merion,332,0.0051953742390811,-75.28075332212973,40.02817072382644,0.608752826805604,0.547945205479452,65.05090465753425,11,124,144,-75.21135869999999,40.047716,Rock Climbers Rock,0.5780821917808219,0.9255277530006416,0.26541972834558003,0.2274846168189446
4209145008,42091,Pennsylvania,Montgomery County,Lower Moreland,28,0.00200042866328498,-75.05422536275961,40.13459036054218,0.608752826805604,0.547945205479452,65.05090465753425,1,149,138,-75.144414,40.0977787,Philadelphia Rock Gyms - Wyncote,0.5780821917808219,0.938058155318997,0.3773776312452447,0.26013649136892814
4209145080,42091,Pennsylvania,Montgomery County,Lower Providence,40,0.00155201179528964,-75.42665428094949,40.14851042749484,0.608752826805604,0.547945205479452,65.05090465753425,5,156,144,-75.45466499999999,40.124406,Philadelphia Rock Gyms - Oaks,0.5780821917808219,0.9240678229154542,0.6514065085493657,0.49476498106482514
4209150640,42091,Pennsylvania,Montgomery County,Montgomery,120,0.00462516862593948,-75.23185135079214,40.24109541259515,0.608752826805604,0.547945205479452,65.05090465753425,1,147,143,-75.12388109999999,40.3336202,Doylestown Rock Gym,0.5780821917808219,0.9431104259009443,0.5795325618334468,0.5568280409508937
4209152664,42091,Pennsylvania,Montgomery County,Narberth,178,0.0397144132083891,-75.26345354947004,40.00768169979334,0.608752826805604,0.547945205479452,65.05090465753425,11,124,144,-75.21135869999999,40.047716,Rock Climbers Rock,0.5780821917808219,0.9442213297634985,0.3068493150684931,0.24786324786324787
4209154656,42091,Pennsylvania,Montgomery County,Norristown,284,0.00793695153988038,-75.33984038958981,40.1224456886661,0.608752826805604,0.547945205479452,65.05090465753425,5,153,144,-75.33017310000001,40.1046022,The Factory by Reach,0.5780821917808219,0.7197753060197865,0.9800149420993649,0.8931506849315068
4209155512,42091,Pennsylvania,Montgomery County,North Wales,62,0.01812335574393452,-75.27444886761113,40.211131866914535,0.608752826805604,0.547945205479452,65.05090465753425,2,143,144,-75.3296355,40.1047394,Reach Climbing & Fitness,0.5780821917808219,0.9248757673194972,0.8913738019169329,0.6995230524642289
4209159392,42091,Pennsylvania,Montgomery County,Perkiomen,30,0.00334896182183522,-75.46435923261393,40.23154474592206,0.608752826805604,0.547945205479452,65.05090465753425,1,158,144,-75.45466499999999,40.124406,Philadelphia Rock Gyms - Oaks,0.5780821917808219,0.9051127483813352,0.7576642335766424,0.648686030428769
4209161664,42091,Pennsylvania,Montgomery County,Plymouth,158,0.00862633762830312,-75.29763522484859,40.11145670440555,0.608752826805604,0.547945205479452,65.05090465753425,7,127,144,-75.3296355,40.1047394,Reach Climbing & Fitness,0.5780821917808219,0.9056016597510373,0.6751908396946564,0.6061381074168798
4209166576,42091,Pennsylvania,Montgomery County,Royersford,26,0.0052942374261861,-75.53822591292683,40.18618819683736,0.608752826805604,0.547945205479452,65.05090465753425,2,166,144,-75.45466499999999,40.124406,Philadelphia Rock Gyms - Oaks,0.5780821917808219,0.7998371003868866,0.9715189873417721,0.836867862969005
4209171016,42091,Pennsylvania,Montgomery County,Skippack,46,0.00318493387800318,-75.41899241777061,40.21646809219926,0.608752826805604,0.547945205479452,65.05090465753425,3,169,144,-75.45466499999999,40.124406,Philadelphia Rock Gyms - Oaks,0.5780821917808219,0.9698816035449699,0.45985401459854014,0.38078005629272216
4209173088,42091,Pennsylvania,Montgomery County,Springfield,156,0.00747627719735454,-75.20161752565028,40.098549359111765,0.608752826805604,0.547945205479452,65.05090465753425,11,128,144,-75.144414,40.0977787,Philadelphia Rock Gyms - Wyncote,0.5780821917808219,0.9335761525927346,0.6455676516329705,0.4382743362831858
4209177152,42091,Pennsylvania,Montgomery County,Towamencin,22,0.00122358175750834,-75.33868768185924,40.24170293767181,0.608752826805604,0.547945205479452,65.05090465753425,2,166,144,-75.3296355,40.1047394,Reach Climbing & Fitness,0.5780821917808219,0.9101223581757508,0.7029441624365482,0.5630550621669628
4209177304,42091,Pennsylvania,Montgomery County,Trappe,42,0.01051314142678346,-75.47540386995006,40.19908303145107,0.608752826805604,0.547945205479452,65.05090465753425,1,158,144,-75.45466499999999,40.124406,Philadelphia Rock Gyms - Oaks,0.5780821917808219,0.9066332916145181,0.7224806201550388,0.657210401891253
4209179008,42091,Pennsylvania,Montgomery County,Upper Dublin,120,0.00446312344255588,-75.18130962324571,40.15022634914476,0.608752826805604,0.547945205479452,65.05090465753425,5,141,143,-75.144414,40.0977787,Philadelphia Rock Gyms - Wyncote,0.5780821917808219,0.9480789972849333,0.4348036253776435,0.32858187134502925
4209179056,42091,Pennsylvania,Montgomery County,Upper Gwynedd,130,0.00759700794763908,-75.28905798727965,40.21435576269961,0.608752826805604,0.547945205479452,65.05090465753425,2,143,144,-75.3296355,40.1047394,Reach Climbing & Fitness,0.5780821917808219,0.9257830762038336,0.6335849751426993,0.5824372759856631
4209179136,42091,Pennsylvania,Montgomery County,Upper Merion,462,0.01347960553189006,-75.37908460986657,40.09018259992663,0.608752826805604,0.547945205479452,65.05090465753425,6,151,144,-75.33017310000001,40.1046022,The Factory by Reach,0.5780821917808219,0.9341483340141215,0.6709391750174785,0.6004536004536005
4209179176,42091,Pennsylvania,Montgomery County,Upper Moreland,188,0.00721605957087474,-75.10205356728997,40.157183577012326,0.608752826805604,0.547945205479452,65.05090465753425,2,149,143,-75.144414,40.0977787,Philadelphia Rock Gyms - Wyncote,0.5780821917808219,0.9091083560434499,0.8451834862385321,0.6819695528068506
4209179256,42091,Pennsylvania,Montgomery County,Upper Providence,108,0.00442659234363472,-75.48883554500111,40.16544661038177,0.608752826805604,0.547945205479452,65.05090465753425,4,158,144,-75.45466499999999,40.124406,Philadelphia Rock Gyms - Oaks,0.5780821917808219,0.9467989179440938,0.4976108308999203,0.4327862806564632
4209183696,42091,Pennsylvania,Montgomery County,West Norriton,172,0.010614663046161441,-75.3794530510563,40.130827141233546,0.608752826805604,0.547945205479452,65.05090465753425,5,154,144,-75.33017310000001,40.1046022,The Factory by Reach,0.5780821917808219,0.887620340656628,0.928834808259587,0.7042883451723231
4209184624,42091,Pennsylvania,Montgomery County,Whitemarsh,60,0.00303030303030302,-75.24830560989395,40.1040089977956,0.608752826805604,0.547945205479452,65.05090465753425,8,125,144,-75.3296355,40.1047394,Reach Climbing & Fitness,0.5780821917808219,0.955,0.46465155331654073,0.40447545717035616
4209186496,42091,Pennsylvania,Montgomery County,Worcester,34,0.00321118247072156,-75.35219424832914,40.189855628964175,0.608752826805604,0.547945205479452,65.05090465753425,3,165,144,-75.3296355,40.1047394,Reach Climbing & Fitness,0.5780821917808219,0.9553267850396675,0.3717570754716981,0.29604365620736695
4400105140,44001,Rhode Island,Bristol County,Barrington,32,0.00186992345000876,-71.31452013617495,41.74430022377759,0.6209055020094605,0.5260273972602739,61.80170739726027,2,724,241,-71.4228363,41.8145976,"Rock Spot Climbing: Providence, RI",0.5287671232876712,0.922222871501198,0.3699736940999624,0.3387562319601155
4400536820,44005,Rhode Island,Newport County,Jamestown,28,0.00504959422903516,-71.37711948094719,41.514945226190854,0.6162934902703556,0.4986301369863014,60.84241095890411,2,466,217,-71.259134,41.4910196,Hanging Rock,0.4986301369863013,0.9114517583408476,0.1413141314131413,0.29611980939414573
4400545460,44005,Rhode Island,Newport County,Middletown,56,0.00330969267139478,-71.27684997702497,41.51749766285318,0.6162934902703556,0.4986301369863014,60.84241095890411,1,441,214,-71.259134,41.4910196,Hanging Rock,0.4986301369863013,0.8608747044917258,0.4579901153212521,0.4266333452338451
4400549960,44005,Rhode Island,Newport County,Newport,110,0.00439490191378,-71.32035451621415,41.48074448488156,0.6162934902703556,0.4986301369863014,60.84241095890411,2,442,212,-71.259134,41.4910196,Hanging Rock,0.4986301369863013,0.8207679092252986,0.26819126819126815,0.4209740065730505
4400557880,44005,Rhode Island,Newport County,Portsmouth,182,0.01025930101465614,-71.27446897552741,41.59215129650307,0.6162934902703556,0.4986301369863014,60.84241095890411,1,527,227,-71.259134,41.4910196,Hanging Rock,0.4986301369863013,0.9408680947012401,0.4546848381601363,0.4075907590759076
4400570880,44005,Rhode Island,Newport County,Tiverton,182,0.0111931119311193,-71.17401535898594,41.60919286521099,0.6162934902703556,0.4986301369863014,60.84241095890411,1,526,226,-71.259134,41.4910196,Hanging Rock,0.4986301369863013,0.9055965559655597,0.7215166230855435,0.6550894085281981
4703790038,47037,Tennessee,Davidson County,1,34,0.00187080444591174,-86.89467576780231,36.262816878611325,0.6270325063095615,0.6712328767123288,71.57758136986301,1,14,236,-86.82819359999999,36.1530327,Climb Nashville West,0.7561643835616438,0.7955320787938813,0.8447986577181208,0.8605423353624793
4703790418,47037,Tennessee,Davidson County,3,156,0.0081585691124941,-86.79451883540098,36.29604242385854,0.6270325063095615,0.6712328767123288,71.57758136986301,1,15,278,-86.73556409999999,36.1817039,Climb Nashville East,0.7561643835616438,0.723550023534334,0.8751977500439445,0.8634569850039463
4703790608,47037,Tennessee,Davidson County,4,216,0.0100958167796214,-86.73927401251406,36.029370307557,0.6270325063095615,0.6712328767123288,71.57758136986301,4,10,211,-86.715413,36.0441828,The Crag Nashville,0.7561643835616438,0.9037158214536106,0.47247263361236314,0.630328270455659
4703790798,47037,Tennessee,Davidson County,5,384,0.02156818692428666,-86.76176354339425,36.192697225247514,0.6270325063095615,0.6712328767123288,71.57758136986301,3,11,270,-86.73556409999999,36.1817039,Climb Nashville East,0.7561643835616438,0.7321950123567738,0.7410460488914156,0.7543983110485574
4703790988,47037,Tennessee,Davidson County,6,466,0.02373433839258428,-86.73216094252452,36.17682968395641,0.6270325063095615,0.6712328767123288,71.57758136986301,4,11,270,-86.73556409999999,36.1817039,Climb Nashville East,0.7561643835616438,0.75888764388306,0.364172813487882,0.5465640753515522
4703791178,47037,Tennessee,Davidson County,7,450,0.02130681818181818,-86.71765591434422,36.21520198901288,0.6270325063095615,0.6712328767123288,71.57758136986301,3,11,303,-86.73556409999999,36.1817039,Climb Nashville East,0.7561643835616438,0.8243371212121212,0.6870860927152318,0.7702349869451697
4703791368,47037,Tennessee,Davidson County,8,206,0.01115926327193932,-86.73773590638187,36.24505641529949,0.6270325063095615,0.6712328767123288,71.57758136986301,3,15,304,-86.73556409999999,36.1817039,Climb Nashville East,0.7561643835616438,0.7144637053087757,0.867097851032756,0.8681804777351814
4703791938,47037,Tennessee,Davidson County,11,216,0.01144067796610168,-86.6356252037266,36.24599027648532,0.6270325063095615,0.6712328767123288,71.57758136986301,1,15,314,-86.73556409999999,36.1817039,Climb Nashville East,0.7561643835616438,0.8647245762711864,0.7968428277282087,0.8251351351351351
4703792128,47037,Tennessee,Davidson County,12,284,0.01539128549750704,-86.58563587967535,36.16351460603287,0.6270325063095615,0.6712328767123288,71.57758136986301,1,10,318,-86.73556409999999,36.1817039,Climb Nashville East,0.7561643835616438,0.8645133318881422,0.8119224497191521,0.8631658672052512
4703792318,47037,Tennessee,Davidson County,13,144,0.0077960045476693,-86.66917786284907,36.12218521090626,0.6270325063095615,0.6712328767123288,71.57758136986301,4,10,275,-86.75733799999999,36.1088917,Climb Kraft,0.7561643835616438,0.7343403172540739,0.9556747600225861,0.957345971563981
4703792508,47037,Tennessee,Davidson County,14,658,0.02966101694915254,-86.63228663660038,36.17286734371675,0.6270325063095615,0.6712328767123288,71.57758136986301,2,10,310,-86.73556409999999,36.1817039,Climb Nashville East,0.7561643835616438,0.8259556437071763,0.8677651035065483,0.8661263275572946
4703792698,47037,Tennessee,Davidson County,15,142,0.0075259698961204,-86.6892685809931,36.182688292089225,0.6270325063095615,0.6712328767123288,71.57758136986301,4,10,307,-86.73556409999999,36.1817039,Climb Nashville East,0.7561643835616438,0.8431736273054908,0.9089187653853437,0.9114942528735632
4703792888,47037,Tennessee,Davidson County,16,136,0.00744145327205076,-86.73498617059367,36.10928949739341,0.6270325063095615,0.6712328767123288,71.57758136986301,4,10,267,-86.75733799999999,36.1088917,Climb Kraft,0.7561643835616438,0.7262530094112497,0.9059281937099917,0.9235115167318557
4703793078,47037,Tennessee,Davidson County,17,176,0.00836939464548956,-86.7644984719267,36.13156532977783,0.6270325063095615,0.6712328767123288,71.57758136986301,4,10,250,-86.75733799999999,36.1088917,Climb Kraft,0.7561643835616438,0.7375529031337676,0.4602442333785617,0.5422560754443235
4703793268,47037,Tennessee,Davidson County,18,24,0.00145878920495988,-86.8039016139866,36.13239907342909,0.6270325063095615,0.6712328767123288,71.57758136986301,4,10,209,-86.82819359999999,36.1530327,Climb Nashville West,0.7561643835616438,0.9274860199367858,0.16785150078988942,0.374473208910295
4703793458,47037,Tennessee,Davidson County,19,412,0.01519678359337538,-86.76736416878452,36.15952131543601,0.6270325063095615,0.6712328767123288,71.57758136986301,4,11,270,-86.73556409999999,36.1817039,Climb Nashville East,0.7561643835616438,0.7308103721736565,0.4885560892907601,0.4810183117463154
4703793648,47037,Tennessee,Davidson County,20,108,0.00613950315502244,-86.87973635797633,36.17002552449102,0.6270325063095615,0.6712328767123288,71.57758136986301,3,10,210,-86.82819359999999,36.1530327,Climb Nashville West,0.7561643835616438,0.7486783014041272,0.5314801615585649,0.5856222448287556
4703793838,47037,Tennessee,Davidson County,21,66,0.00326716499183208,-86.81886131340835,36.16608475403762,0.6270325063095615,0.6712328767123288,71.57758136986301,3,11,243,-86.82819359999999,36.1530327,Climb Nashville West,0.7561643835616438,0.7208059006979852,0.7046610169491525,0.7595015576323988
4703794028,47037,Tennessee,Davidson County,22,462,0.0216881044033424,-86.94988497790565,36.08772700161028,0.6270325063095615,0.6712328767123288,71.57758136986301,1,9,188,-86.82819359999999,36.1530327,Climb Nashville West,0.7561643835616438,0.8824054079429162,0.8559086701635298,0.8580320804405075
4703794218,47037,Tennessee,Davidson County,23,278,0.0150286517461347,-86.88291545813264,36.104943327568336,0.6270325063095615,0.6712328767123288,71.57758136986301,3,9,188,-86.82819359999999,36.1530327,Climb Nashville West,0.7561643835616438,0.8968537139150179,0.28914574679429295,0.373574144486692
4703794408,47037,Tennessee,Davidson County,24,246,0.01336520699771812,-86.84103737565765,36.13558752311294,0.6270325063095615,0.6712328767123288,71.57758136986301,4,10,204,-86.82819359999999,36.1530327,Climb Nashville West,0.7561643835616438,0.8906878191893948,0.26629556473334526,0.3218558505981909
4703794598,47037,Tennessee,Davidson County,25,142,0.00679490860369412,-86.7981837352349,36.103856816505825,0.6270325063095615,0.6712328767123288,71.57758136986301,4,10,204,-86.75733799999999,36.1088917,Climb Kraft,0.7561643835616438,0.9075031103454876,0.18562581486310303,0.3194233687405159
4703794940,47037,Tennessee,Davidson County,26,262,0.0146425976638909,-86.7438132611029,36.07553069806113,0.6270325063095615,0.6712328767123288,71.57758136986301,5,10,243,-86.75733799999999,36.1088917,Climb Kraft,0.7561643835616438,0.7917621416196278,0.691512513601741,0.8286604361370716
4703795130,47037,Tennessee,Davidson County,27,50,0.00260728998279188,-86.72536058560121,36.05498940504742,0.6270325063095615,0.6712328767123288,71.57758136986301,5,10,246,-86.715413,36.0441828,The Crag Nashville,0.7561643835616438,0.7173697658653595,0.9088182363527295,0.9059386209645277
4703795510,47037,Tennessee,Davidson County,29,182,0.0086819634594285,-86.62813797412238,36.09708223382611,0.6270325063095615,0.6712328767123288,71.57758136986301,3,10,288,-86.715413,36.0441828,The Crag Nashville,0.7561643835616438,0.7514668701998759,0.9605871707218983,0.9561304836895388
4703795890,47037,Tennessee,Davidson County,31,356,0.01245103525461666,-86.6740794874259,36.01347193214456,0.6270325063095615,0.6712328767123288,71.57758136986301,3,10,250,-86.715413,36.0441828,The Crag Nashville,0.7561643835616438,0.8158226077224399,0.7872222222222223,0.8098014210238659
4703796080,47037,Tennessee,Davidson County,32,420,0.01614763552479814,-86.64403510493138,36.045314086651416,0.6270325063095615,0.6712328767123288,71.57758136986301,2,10,271,-86.715413,36.0441828,The Crag Nashville,0.7561643835616438,0.7613225682429835,0.944778853703219,0.9843366093366094
4703796270,47037,Tennessee,Davidson County,33,364,0.01290459814939554,-86.58294023283922,36.06740620224869,0.6270325063095615,0.6712328767123288,71.57758136986301,1,10,305,-86.715413,36.0441828,The Crag Nashville,0.7561643835616438,0.7555925834012833,0.8989747095010253,0.9339812332439679
4703796460,47037,Tennessee,Davidson County,34,230,0.01279412582744618,-86.83867252353296,36.06728136537436,0.6270325063095615,0.6712328767123288,71.57758136986301,5,9,188,-86.75733799999999,36.1088917,Climb Kraft,0.7561643835616438,0.9573343716971686,0.1469341161121983,0.14425961276247612
4703796650,47037,Tennessee,Davidson County,35,330,0.01729922415600754,-86.98516540989942,36.094113207892086,0.6270325063095615,0.6712328767123288,71.57758136986301,1,10,188,-86.82819359999999,36.1530327,Climb Nashville West,0.7561643835616438,0.9337911511847348,0.5659453482862107,0.6854382657869934
4715790348,47157,Tennessee,Shelby County,2,248,0.00310434608451832,-89.69455043543253,35.108224606474906,0.6179505477845125,0.6410958904109589,73.41825643835617,1,4,121,-89.8582102,35.1323024,High Point Climbing and Fitness - Memphis,0.7863013698630137,0.9159823753254557,0.6589175118930077,0.5828503024193548
4715790538,47157,Tennessee,Shelby County,3,276,0.00363382618198096,-89.79860658123414,35.23900644818923,0.6179505477845125,0.6410958904109589,73.41825643835617,1,0,156,-89.8582102,35.1323024,High Point Climbing and Fitness - Memphis,0.7863013698630137,0.883204086737851,0.9058285919089647,0.8193694259515136
4715790728,47157,Tennessee,Shelby County,4,274,0.00347398316259254,-89.77327500143589,35.07212322497391,0.6179505477845125,0.6410958904109589,73.41825643835617,1,4,125,-89.8582102,35.1323024,High Point Climbing and Fitness - Memphis,0.7863013698630137,0.9103357338472462,0.7063815505585656,0.6121161710681362
4715790918,47157,Tennessee,Shelby County,5,318,0.00445559120651244,-89.85625069617764,35.156403609805345,0.6179505477845125,0.6410958904109589,73.41825643835617,1,4,130,-89.8582102,35.1323024,High Point Climbing and Fitness - Memphis,0.7863013698630137,0.764890501744406,0.9016615801966769,0.8529227557411274
4715791868,47157,Tennessee,Shelby County,10,542,0.00776337463295852,-89.88760341581036,35.10221109621697,0.6179505477845125,0.6410958904109589,73.41825643835617,2,4,129,-89.8582102,35.1323024,High Point Climbing and Fitness - Memphis,0.7863013698630137,0.7701926520088807,0.7819080860965677,0.7579028527370856
4715792438,47157,Tennessee,Shelby County,13,678,0.00901931570265524,-89.83109286823156,35.029929152894624,0.6179505477845125,0.6410958904109589,73.41825643835617,1,4,126,-89.8582102,35.1323024,High Point Climbing and Fitness - Memphis,0.7863013698630137,0.7741047198424946,0.9875824007358578,0.9662320607822906
4845390165,48453,Texas,Travis County,Austin,16552,0.01815611052060606,-97.69222505256926,30.239890465695392,0.6875604228956461,0.5643835616438356,82.00243671232877,3,67,102,-97.6964809,30.2632602,Bouldering Project - Springdale,0.8986301369863013,0.8093718086675903,0.5185275578853541,0.5040151693177859
4845392807,48453,Texas,Travis County,Northeast Travis,1534,0.0082757876564523,-97.53851646906048,30.413309962594884,0.6875604228956461,0.5643835616438356,82.00243671232877,1,80,102,-97.6162334,30.4782783,Crux Climbing Center Pflugerville,0.8986301369863013,0.8667673716012084,0.8424844828334563,0.7050758376417492
5000706550,50007,Vermont,Chittenden County,Bolton,32,0.03128054740957966,-72.87677737925127,44.39962049761311,0.7536538561277942,0.4575342465753425,55.53521698630137,1,182,275,-72.91248639999999,44.3852069,Lower West Bolton Crag,0.4602739726027397,0.9530791788856305,0.8626943005181347,0.8597014925373134
5000710675,50007,Vermont,Chittenden County,Burlington,1010,0.02262088736589844,-73.23129094388297,44.487409639409265,0.7536538561277942,0.4575342465753425,55.53521698630137,3,168,270,-73.2180116,44.4526507,Petra Cliffs Climbing Center & Mountaineering School,0.4602739726027397,0.7603529754305808,0.6468665624555918,0.5739801543550165
5000713300,50007,Vermont,Chittenden County,Charlotte,24,0.00614596670934698,-73.23597648571642,44.30893674723777,0.7536538561277942,0.4575342465753425,55.53521698630137,1,180,271,-73.2180116,44.4526507,Petra Cliffs Climbing Center & Mountaineering School,0.4602739726027397,0.9608194622279129,0.26147342995169087,0.36871508379888274
5000714875,50007,Vermont,Chittenden County,Colchester,414,0.02356289129197494,-73.21923262135044,44.554771616884274,0.7536538561277942,0.4575342465753425,55.53521698630137,3,158,265,-73.1416716,44.50795,MetroRock Vermont,0.4602739726027397,0.8815594763801935,0.7939319894115251,0.6575803981623277
5000724175,50007,Vermont,Chittenden County,Essex,86,0.00748737593592198,-73.0656731959001,44.51955475442681,0.7536538561277942,0.4575342465753425,55.53521698630137,3,183,274,-73.04567999999999,44.502443,Burly Bloc,0.4602739726027397,0.8927389865923733,0.7493311931514179,0.5940347970173986
5000734600,50007,Vermont,Chittenden County,Huntington,28,0.01532567049808428,-72.95291905585219,44.299953862499706,0.7536538561277942,0.4575342465753425,55.53521698630137,1,195,275,-72.91248639999999,44.3852069,Lower West Bolton Crag,0.4602739726027397,0.9501915708812261,0.8439716312056738,0.7256857855361596
5000736700,50007,Vermont,Chittenden County,Jericho,22,0.00431626446929566,-72.96298297640367,44.47637585825797,0.7536538561277942,0.4575342465753425,55.53521698630137,4,192,275,-73.04567999999999,44.502443,Burly Bloc,0.4602739726027397,0.9699823425544438,0.5657894736842105,0.5275813295615276
5000745250,50007,Vermont,Chittenden County,Milton,138,0.01286953278000558,-73.15350610444298,44.64295455497767,0.7536538561277942,0.4575342465753425,55.53521698630137,1,151,265,-73.1416716,44.50795,MetroRock Vermont,0.4602739726027397,0.8626317261960272,0.8522959929804036,0.7239669421487603
