route_id,route,location,url,avg_stars,rating,rating_simple,rating_int,pitches,length,x,y,region_1,region_2,region_3,region_4,x_diff,y_diff,description,protection,text,feature_tags,good_tags,other_tags,skill,bad_tags,bad_ind,good_ind,fun_ind,pretty_ind,sport_ind,trad_ind,boulder_ind,rope_ind,tr_ind
116588107,Justice,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Casablanca Boulder,https://www.mountainproject.com/route/116588107/justice,4,V8+,v8,8,1,30,-82.44043,36.91291,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"Incredible.Climb powerful compression roof of ""Casablanca"" (V9), but at the low lip, break left to link into the high starting jugs of the tall and proud ""Justice for All""(V5).  Finish by climbing Justice for All.",many pads,"justice: incredible.climb powerful compression roof of ""casablanca"" (v9), but at the low lip, break left to link into the high starting jugs of the tall and proud ""justice for all""(v5).  finish by climbing justice for all.","jug, roof",-,-,powerful,-,0,0,0,0,0,0,1,0,0
108823136,Casablanca,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Casablanca Boulder,https://www.mountainproject.com/route/108823136/casablanca,4,V8,v8,8,1,25,-82.44043,36.91291,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"This is a superb, low roof, refrigerator squeezing, compression test piece. Battle the compression roof and then continue up the majestic, tall, leaning arete to the top.Scramble to the back, right side of the deep, low, horizontal 15ft roof. Above the low block, start matched in the jug undercling and use the low block for feet to start the problem's initial first move/s.Climb out the roof via compression moves and a slot undercling. Follow the compression line and iron streak directly out. Swing from under the roof's lip to establish on the clean, leaning, ~20 highball arête.Climb directly up the arête, fighting the occasional subtle barn-door and making a couple big moves along the way. Top out at the exciting but confident apex arête corner.",PADS,"casablanca: this is a superb, low roof, refrigerator squeezing, compression test piece. battle the compression roof and then continue up the majestic, tall, leaning arete to the top.scramble to the back, right side of the deep, low, horizontal 15ft roof. above the low block, start matched in the jug undercling and use the low block for feet to start the problem's initial first move/s.climb out the roof via compression moves and a slot undercling. follow the compression line and iron streak directly out. swing from under the roof's lip to establish on the clean, leaning, ~20 highball arête.climb directly up the arête, fighting the occasional subtle barn-door and making a couple big moves along the way. top out at the exciting but confident apex arête corner.","arete, jug, roof",-,-,-,-,0,0,0,0,0,0,1,0,0
122126264,No More Monkey Business,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Casablanca Boulder,https://www.mountainproject.com/route/122126264/no-more-monkey-business,3.5,V4+,v4,4,1,14,-82.44043,36.91291,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,Start to the right of the tree with your left hand on the crimp on the lower section of the flake and your right hand jammed in the lower section of the flake. Monkey your way up the flake and to the left of the tree for the easy top out without touching the tree (TREE EQUALS DAB ;) ).Discovered and cleaned by Andy Griffith and Tyler Hilgeman,"Pad, spotter",no more monkey business: start to the right of the tree with your left hand on the crimp on the lower section of the flake and your right hand jammed in the lower section of the flake. monkey your way up the flake and to the left of the tree for the easy top out without touching the tree (tree equals dab ;) ).discovered and cleaned by andy griffith and tyler hilgeman,"crimp, flake",easy,-,-,-,0,1,0,0,0,0,1,0,0
115420460,Justice House,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Casablanca Boulder,https://www.mountainproject.com/route/115420460/justice-house,3,V5,v5,5,1,18,-82.44043,36.91291,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"Start on the high ledge at the edge of the roof as per ""Justice for All"" and climb into the higher thin rail. Link into the leaning arete to the right as per ""Casablanca Stand"" and finish as per.",pads and spotters,"justice house: start on the high ledge at the edge of the roof as per ""justice for all"" and climb into the higher thin rail. link into the leaning arete to the right as per ""casablanca stand"" and finish as per.","arete, ledge, roof",-,thin,-,-,0,0,0,0,0,0,1,0,0
108823141,Blanc-arete,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Casablanca Boulder,https://www.mountainproject.com/route/108823141/blanc-arete,3.3,V4,v4,4,1,15,-82.44043,36.91291,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"The stand to Casablanca Roof:  Start standing with a right hand low on the corner, leaning arête, and a left on one of the thin but nice low crimps. Hike up a right foot on one of the lower crimp rails to start the line.  Climb the fun, tall, proud leaning arête to the exciting but confident top.",PADS,"blanc-arete: the stand to casablanca roof:  start standing with a right hand low on the corner, leaning arête, and a left on one of the thin but nice low crimps. hike up a right foot on one of the lower crimp rails to start the line.  climb the fun, tall, proud leaning arête to the exciting but confident top.","arete, crimp, roof","fun, nice",thin,-,-,0,1,1,0,0,0,1,0,0
117895747,.The Talisman,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Charm Boulder,https://www.mountainproject.com/route/117895747/the-talisman,4,V2,v2,2,1,16,-82.43258,36.91079,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0.007850000000004798,-0.0021199999999979013,"All the stars.On the river side of the Charm Boulder, a few feet to the right of the arete. Find the prominent left facing flake feature the runs up the face for over ten feet.Stand start on edges at the flake feature and climb into the smooth, perfect flake above. Ride that feature until it tapers off higher up. Use edges at the top of the feature to reach a couple small crimps at the very top lip of the boulder. Build feet and find better holds at the top for the top out.Not climbable unless the river is running low.",lots of pads on top of the log landing you build. Hope you hit it.,".the talisman: all the stars.on the river side of the charm boulder, a few feet to the right of the arete. find the prominent left facing flake feature the runs up the face for over ten feet.stand start on edges at the flake feature and climb into the smooth, perfect flake above. ride that feature until it tapers off higher up. use edges at the top of the feature to reach a couple small crimps at the very top lip of the boulder. build feet and find better holds at the top for the top out.not climbable unless the river is running low.","arete, crimp, face, flake",-,-,-,-,0,0,0,0,0,0,1,0,0
116588088,Lucky Charms,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Charm Boulder,https://www.mountainproject.com/route/116588088/lucky-charms,4,V7,v7,7,1,20,-82.43258,36.91079,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"This gorgeous, steep arete and face climbs like a dream.Sit start very low on the large, obvious pebbly jug mouth. Move up to a deep finger bucket and then higher juggy pocket/jugs. Reach out to a deep two finger pocket and set up on the fat pinch block.Launch high to the thin hueco and work into the massive jug hole at the split in the boulder. Climb up direct past open hand features at the bulge and top out direct.Note: The tree beside the further arete (with Snake Charmer) is the best way I have found to get off of this boulder. Also, be aware that the landing or the tree downclimb here is potentially dangerous. One direction you have a large knife edge sloped block that is hard to protect, the other direction you have a pointed beaver-chewed stump. use pads for the tree downclimb if able.",lots of pads,"lucky charms: this gorgeous, steep arete and face climbs like a dream.sit start very low on the large, obvious pebbly jug mouth. move up to a deep finger bucket and then higher juggy pocket/jugs. reach out to a deep two finger pocket and set up on the fat pinch block.launch high to the thin hueco and work into the massive jug hole at the split in the boulder. climb up direct past open hand features at the bulge and top out direct.note: the tree beside the further arete (with snake charmer) is the best way i have found to get off of this boulder. also, be aware that the landing or the tree downclimb here is potentially dangerous. one direction you have a large knife edge sloped block that is hard to protect, the other direction you have a pointed beaver-chewed stump. use pads for the tree downclimb if able.","arete, face, hueco, jug, pocket, sloper",best,thin,-,danger,1,1,0,0,0,0,1,0,0
115420451,Snake Charmer,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Charm Boulder,https://www.mountainproject.com/route/115420451/snake-charmer,4,V8,v8,8,1,18,-82.43258,36.91079,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"Mesmerizing swirled sandstone and fantastic movement. The top requires full commitment. This arete is the closer of the two, the further being ""Lucky Charms""This arete is the first thing you will see as walk up from Casablanca and Pentagon. Sit start on the pinches at the low ledge in the steep overhang with a heel hook. Toss up to a crimp rail and compress along the arete. Work out the steep, swirled overhang to the arete corner. Climb the tall arete to top out.Note: The close tree is the best way I have found to get off of this boulder. Also, be aware that the landing here is potentially dangerous. One direction you have a large knife edge sloped block that is hard to protect, the other direction you have a pointed beaver-chewed stump. Pad and spot wisely.",Trust in your ability not to fall once above the death flake.,"snake charmer: mesmerizing swirled sandstone and fantastic movement. the top requires full commitment. this arete is the closer of the two, the further being ""lucky charms""this arete is the first thing you will see as walk up from casablanca and pentagon. sit start on the pinches at the low ledge in the steep overhang with a heel hook. toss up to a crimp rail and compress along the arete. work out the steep, swirled overhang to the arete corner. climb the tall arete to top out.note: the close tree is the best way i have found to get off of this boulder. also, be aware that the landing here is potentially dangerous. one direction you have a large knife edge sloped block that is hard to protect, the other direction you have a pointed beaver-chewed stump. pad and spot wisely.","arete, crimp, ledge, sloper",best,thin,heel hook,danger,1,1,0,0,0,0,1,0,0
115420205,.The Treat,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Pentagon Boulder,https://www.mountainproject.com/route/115420205/the-treat,4,V3,v3,3,1,18,-82.41947,36.90657,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0.013109999999997513,-0.00421999999999656,"Tall, beautiful rock and classy moves. To the right of the front steep overhang. Walk around the corner to the vertical face near the river. Close to the overhung arete, look to the right about 4 ft to find low compression holds to start with nice feet.Climb up past nice holds to a perfect pinch mid-face. Make tricky move higher up to the jug ledge and confident top lip to top out.",pads and a spot,".the treat: tall, beautiful rock and classy moves. to the right of the front steep overhang. walk around the corner to the vertical face near the river. close to the overhung arete, look to the right about 4 ft to find low compression holds to start with nice feet.climb up past nice holds to a perfect pinch mid-face. make tricky move higher up to the jug ledge and confident top lip to top out.","arete, face, jug, ledge","beautiful, nice",tricky,-,-,0,1,0,1,0,0,1,0,0
115420270,Henry the Navigator,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Pentagon Boulder,https://www.mountainproject.com/route/115420270/henry-the-navigator,3,V3,v3,3,1,17,-82.41947,36.90657,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"Stand start right of The Treat below the notable crack/seam mid face. Stand start below the seam and work into that feature, topping out directly above over the good lip.Shout out to Prince Henry the Navigator and also Henry Dalby who climbed this rig first.",pads and a spot,"henry the navigator: stand start right of the treat below the notable crack/seam mid face. stand start below the seam and work into that feature, topping out directly above over the good lip.shout out to prince henry the navigator and also henry dalby who climbed this rig first.","crack, face",good,-,-,-,0,1,0,0,0,0,1,0,0
115388769,Head in the Clouds,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Pentagon Boulder,https://www.mountainproject.com/route/115388769/head-in-the-clouds,3,V1,v1,1,1,15,-82.41947,36.90657,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,Identify the high left-facing layback flake features. Stand start beneath them on the low jug. Climb directly up to the laybacks and continue to the high top out.,pads,head in the clouds: identify the high left-facing layback flake features. stand start beneath them on the low jug. climb directly up to the laybacks and continue to the high top out.,"flake, jug",-,-,-,-,0,0,0,0,0,0,1,0,0
117895695,Lighthouse,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Pentagon Boulder,https://www.mountainproject.com/route/117895695/lighthouse,4,V7,v7,7,1,14,-82.41947,36.90657,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"Superb climbing on stunning riverside rock. Only climbable in low water conditions.On the riverside face, this climb is up the far right side close to the corner.Look for the large, rounded left facing jug rail. Start matched on the jug rail and either move right to use the thin high right edge to compress, or dyno to the higher left edge. Continue to the large jug and then a series of thin edges to gain the lip. Work through iron features above to top out.",pads!,"lighthouse: superb climbing on stunning riverside rock. only climbable in low water conditions.on the riverside face, this climb is up the far right side close to the corner.look for the large, rounded left facing jug rail. start matched on the jug rail and either move right to use the thin high right edge to compress, or dyno to the higher left edge. continue to the large jug and then a series of thin edges to gain the lip. work through iron features above to top out.","face, jug",-,thin,dyno,-,0,0,0,0,0,0,1,0,0
115388779,Stained Glass,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Pentagon Boulder,https://www.mountainproject.com/route/115388779/stained-glass,4,V5,v5,5,1,18,-82.41947,36.90657,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"Pretty great!  Once under the overhang, locate the massive jug toward the left of the steep terrain. Start here and trend slightly left into the giant plate flake. Work up the crack of the flake and once at the top of the flake climb directly up the high face past good holds, tiny crimps, and a neat-o slopey hold.",pads,"stained glass: pretty great!  once under the overhang, locate the massive jug toward the left of the steep terrain. start here and trend slightly left into the giant plate flake. work up the crack of the flake and once at the top of the flake climb directly up the high face past good holds, tiny crimps, and a neat-o slopey hold.","crack, crimp, face, flake, jug, sloper","good, great",-,-,-,0,1,1,0,0,0,1,0,0
117895669,Department of Defense,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Casablanca Boulders > Pentagon Boulder,https://www.mountainproject.com/route/117895669/department-of-defense,3,V5,v5,5,1,12,-82.41947,36.90657,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"So good!On the riverside face this one climbs up the middle. Look for the large diagonal sloper ledge in the middle of the boulder, and then the long diagonal crimp rail below it.Start low matched on the rail, toss to the sloper, and then work through a pocket and a series of flat holds and excellent scoops higher up. Top out and find the hidden but important deep pocket for the top out.This one is unclimbable when the river is high. Build a water landing even when water is very low.",pads!,"department of defense: so good!on the riverside face this one climbs up the middle. look for the large diagonal sloper ledge in the middle of the boulder, and then the long diagonal crimp rail below it.start low matched on the rail, toss to the sloper, and then work through a pocket and a series of flat holds and excellent scoops higher up. top out and find the hidden but important deep pocket for the top out.this one is unclimbable when the river is high. build a water landing even when water is very low.","crimp, face, ledge, pocket, sloper","excellent, good",-,-,-,0,1,1,0,0,0,1,0,0
121505119,Fantasia,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Fantasia Boulders > Fantasia Boulder,https://www.mountainproject.com/route/121505119/fantasia,4,V7,v7,7,1,30,-81.87869,36.38206,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0.540779999999998,-0.5245099999999994,"You'll see this from the trail and it will inspire you. Look for the obvious and massive hunk of sandstone with the incredible and long crack running uphill at a 45 degree angle. This is Fantasia.Stand start low at the very bottom of the crack at the easy to find jug lobe. Follow the steep arete and crack all the way to the corner. Round the corner and mantle onto the slab face and then continue the journey another 15ft to the apex.Bring every pad and all your friends and their pads. The landing is very rocky, full of huge gaps and blocks, and needs lots of pads.",lots of pads,"fantasia: you'll see this from the trail and it will inspire you. look for the obvious and massive hunk of sandstone with the incredible and long crack running uphill at a 45 degree angle. this is fantasia.stand start low at the very bottom of the crack at the easy to find jug lobe. follow the steep arete and crack all the way to the corner. round the corner and mantle onto the slab face and then continue the journey another 15ft to the apex.bring every pad and all your friends and their pads. the landing is very rocky, full of huge gaps and blocks, and needs lots of pads.","arete, crack, face, jug, slab",easy,-,mantle,-,0,1,0,0,0,0,1,0,0
109926049,Sarene Arete,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Fantasia Boulders > Humble Pie Boulder,https://www.mountainproject.com/route/109926049/sarene-arete,4,V2,v2,2,1,12,-81.88869,36.37206,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,-0.009999999999990905,-0.010000000000005116,"This is a beautiful, sleek arête. The actual corner of the boulder is one arête, and this one is the next, long, sharp corner arête.   Stand start on the top of the large ""spear point"" feature lower on the arête. Ride the arête up and left to top out over the nice juggy top.",pads,"sarene arete: this is a beautiful, sleek arête. the actual corner of the boulder is one arête, and this one is the next, long, sharp corner arête.   stand start on the top of the large ""spear point"" feature lower on the arête. ride the arête up and left to top out over the nice juggy top.","arete, jug","beautiful, nice",-,-,-,0,1,0,1,0,0,1,0,0
109926072,Rhapsody,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Fantasia Boulders > Humble Pie Boulder,https://www.mountainproject.com/route/109926072/rhapsody,3,V3,v3,3,1,10,-81.88869,36.37206,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"Such a fun problem! In the middle of the long steep face, locate the close tree and middle block beneathe the face. Just to the right of the low close block, find the deep flat jug to sit start matched upon.  Off the start follow a thin hold or two to the next jug, then to the nice scoop sloper at the lip. Mantle-press over the scooped lip to reach the higher/back seam and mantle direct.",pad,"rhapsody: such a fun problem! in the middle of the long steep face, locate the close tree and middle block beneathe the face. just to the right of the low close block, find the deep flat jug to sit start matched upon.  off the start follow a thin hold or two to the next jug, then to the nice scoop sloper at the lip. mantle-press over the scooped lip to reach the higher/back seam and mantle direct.","face, jug, sloper","fun, nice",thin,mantle,-,0,1,1,0,0,0,1,0,0
109926086,Face Off,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Fantasia Boulders > Humble Pie Boulder,https://www.mountainproject.com/route/109926086/face-off,3,V3-4,v4,4,1,11,-81.88869,36.37206,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"This one is pretty great from start to finish. To the left of the close tree in the middle of the boulder, search very low to the base of the steep face for the large, thin pocket feature. Sit start matched in the upper undercling along the rim of the low pocket.  Pull on and reach the thin, awesome flake. Work up the overhead line of holds to the scoop/pocket at the lip. Reach up and back to the long perfect sloper seams, and top out.",pads,"face off: this one is pretty great from start to finish. to the left of the close tree in the middle of the boulder, search very low to the base of the steep face for the large, thin pocket feature. sit start matched in the upper undercling along the rim of the low pocket.  pull on and reach the thin, awesome flake. work up the overhead line of holds to the scoop/pocket at the lip. reach up and back to the long perfect sloper seams, and top out.","face, flake, pocket, sloper",great,thin,-,-,0,1,1,0,0,0,1,0,0
109933207,American Express,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Fantasia Boulders > Humble Pie Boulder,https://www.mountainproject.com/route/109933207/american-express,4,V6,v6,6,1,12,-81.88869,36.37206,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"To the far right of the steep face of the Humble Pie Boulder (right of Rhapsody, left of Sarene Arête) find the nice, deep slot just left of the arête. Stand start here and trend left across some flat holds to gain the ""credit card"" crimp flake. Climb up from here past a couple of other edges and slots to the lip. Traverse a bit right to some better edges for the mantle.",pads,"american express: to the far right of the steep face of the humble pie boulder (right of rhapsody, left of sarene arête) find the nice, deep slot just left of the arête. stand start here and trend left across some flat holds to gain the ""credit card"" crimp flake. climb up from here past a couple of other edges and slots to the lip. traverse a bit right to some better edges for the mantle.","arete, crimp, face, flake, traverse",nice,-,mantle,-,0,1,0,0,0,0,1,0,0
109933365,Maxed Out,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Fantasia Boulders > Humble Pie Boulder,https://www.mountainproject.com/route/109933365/maxed-out,3,V7+,v7,7,1,11,-81.88869,36.37206,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"So good! This is the direct line for ""American Express"" and shares the same start. Match the deep, thin slot and pull up to the corner pinch and bump, or reach all the way through to the flake pinch. Latch the sketchy looking, but solid flake pinch and pull through to a higher, left crimp. Bump up and left again to a higher, better crimp, and then latch the lip to top out as per ""American Express.""",pads,"maxed out: so good! this is the direct line for ""american express"" and shares the same start. match the deep, thin slot and pull up to the corner pinch and bump, or reach all the way through to the flake pinch. latch the sketchy looking, but solid flake pinch and pull through to a higher, left crimp. bump up and left again to a higher, better crimp, and then latch the lip to top out as per ""american express.""","crimp, flake",good,thin,-,-,0,1,0,0,0,0,1,0,0
109933182,Humble Pie Direct,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Fantasia Boulders > Humble Pie Boulder,https://www.mountainproject.com/route/109933182/humble-pie-direct,3,V5,v5,5,1,9,-81.88869,36.37206,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"Start as per ""Humble Pie Traverse"" and pull the first couple of moves. Note the small-ish pocket with a crimp-edge undercling n the top of it. Once able to latch the pocket undercling with your right hand, do so and dyno up to the top lip. Top out to the right of the dark iron bubble.",pads,"humble pie direct: start as per ""humble pie traverse"" and pull the first couple of moves. note the small-ish pocket with a crimp-edge undercling n the top of it. once able to latch the pocket undercling with your right hand, do so and dyno up to the top lip. top out to the right of the dark iron bubble.","crimp, pocket, traverse",-,-,dyno,-,0,0,0,0,0,0,1,0,0
109933124,Humble Pie Traverse,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Fantasia Boulders > Humble Pie Boulder,https://www.mountainproject.com/route/109933124/humble-pie-traverse,3,V4,v4,4,1,11,-81.88869,36.37206,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"This traverse is so much fun! To the far left of the steep face, identify the long left trending features that lead up to the left arête corner lip. Sit start low at the base of the trending features with a left hand on the nice, deep jug side-pull, and a right hand on a sloper. Cross over to the good crimp and follow the holds left to top out near the left corner under the tree.",pads,"humble pie traverse: this traverse is so much fun! to the far left of the steep face, identify the long left trending features that lead up to the left arête corner lip. sit start low at the base of the trending features with a left hand on the nice, deep jug side-pull, and a right hand on a sloper. cross over to the good crimp and follow the holds left to top out near the left corner under the tree.","arete, crimp, face, jug, sloper, traverse","fun, good, nice",-,-,-,0,1,1,0,0,0,1,0,0
115419997,Hole in the Wall,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Otter Boulders > Hole In The Wall Boulder,https://www.mountainproject.com/route/115419997/hole-in-the-wall,4,V1,v1,1,1,12,-82.42728,36.90239,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,-0.5385899999999992,0.5303299999999993,Start below the large hueco at the top of the main face on compression seams. Climb into hueco and top out direct.,pads,hole in the wall: start below the large hueco at the top of the main face on compression seams. climb into hueco and top out direct.,"face, hueco",-,-,-,-,0,0,0,0,0,0,1,0,0
115420024,Wall Arete,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Otter Boulders > Hole In The Wall Boulder,https://www.mountainproject.com/route/115420024/wall-arete,3,V1,v1,1,1,12,-82.42728,36.90239,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,Stand start at the beautiful main arete (left side of main face). Follow flowy and comfortable holds up this slab corner to top out.,pads,wall arete: stand start at the beautiful main arete (left side of main face). follow flowy and comfortable holds up this slab corner to top out.,"arete, face, slab",beautiful,-,-,-,0,1,0,1,0,0,1,0,0
117894577,Otter Parts,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Otter Boulders > Otter Boulder,https://www.mountainproject.com/route/117894577/otter-parts,3,V0,v0,0,1,12,-82.42728,36.91073,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0.008340000000004011,"Walking upstream from Otter Roof, this is the boulder that is halfway in the river. This problem climbs up the face just right of the blunt arete closest to Otter Roof. Find the prominent rounded jug to stand start on.  Follow perfect hand and foot holds (edges and rounded flat slopers and pockets) to the very top and top out.",pads,"otter parts: walking upstream from otter roof, this is the boulder that is halfway in the river. this problem climbs up the face just right of the blunt arete closest to otter roof. find the prominent rounded jug to stand start on.  follow perfect hand and foot holds (edges and rounded flat slopers and pockets) to the very top and top out.","arete, face, jug, pocket, roof, sloper",-,-,-,-,0,0,0,0,0,0,1,0,0
117894761,Otter Limits,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Otter Boulders > Otter Roof,https://www.mountainproject.com/route/117894761/otter-limits,3,V3,v3,3,1,12,-82.42728,36.90447,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,-0.00625999999999749,"Three stars for aesthetics, two stars for the climbing. If the driftwood under the start ever moves it will be glorious.A water landing probably needs to be built during low water, and not climbable during high water.Start low in the deep mouth slot under the roof (far right side of huge river roof, or to the far left of ""Squotter). Toss to the crazy iron jug and follow fun features to the apex.",pads,"otter limits: three stars for aesthetics, two stars for the climbing. if the driftwood under the start ever moves it will be glorious.a water landing probably needs to be built during low water, and not climbable during high water.start low in the deep mouth slot under the roof (far right side of huge river roof, or to the far left of ""squotter). toss to the crazy iron jug and follow fun features to the apex.","jug, roof",fun,-,-,-,0,1,1,0,0,0,1,0,0
117894708,Otter Roof,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Otter Boulders > Otter Roof,https://www.mountainproject.com/route/117894708/otter-roof,3,V5,v5,5,1,12,-82.42728,36.90447,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0,0,"Ephemeral, beautiful, and a lot of fun. This is only climbable during low water periods and a water landing must be built.Under the left side of the low roof over the river look for the block in the back and the rails running out of the roof. Star low on the back shelf (a large vertical block is ""on"" for feet since its unavoidable).Work out rails and toss for the massive hueco at the lip. Top out up and left from the hueco.",water landing + pads,"otter roof: ephemeral, beautiful, and a lot of fun. this is only climbable during low water periods and a water landing must be built.under the left side of the low roof over the river look for the block in the back and the rails running out of the roof. star low on the back shelf (a large vertical block is ""on"" for feet since its unavoidable).work out rails and toss for the massive hueco at the lip. top out up and left from the hueco.","hueco, roof","beautiful, fun",-,-,-,0,1,1,1,0,0,1,0,0
117894794,Hairy Otter and the Sorcerers Slab,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Otter Boulders > Otter Slab,https://www.mountainproject.com/route/117894794/hairy-otter-and-the-sorcerers-slab,3,V0,v0,0,1,12,-82.41947,36.90239,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,0.007809999999992101,-0.002080000000006521,"Wonderful, easy slab fun!Stand start mid-face at the low long rail. Follow edges and more awesome diagonal rails to the top near the end of ""Sophisticated""",pads,"hairy otter and the sorcerers slab: wonderful, easy slab fun!stand start mid-face at the low long rail. follow edges and more awesome diagonal rails to the top near the end of ""sophisticated""","face, slab","easy, fun",-,-,-,0,1,1,0,0,0,1,0,0
117902720,Run to the Hills,Southwest Virginia (Appalachia) > Guest River Gorge > (2) Mile Two > Mile Two Boulders > Casablanca Area > Slabbath Boulders > Iron Maiden Boulder,https://www.mountainproject.com/route/117902720/run-to-the-hills,3,V1,v1,1,1,12,-82.41946,36.90238,Southwest Virginia (Appalachia),Guest River Gorge,(2) Mile Two,NA,1.0000000003174137e-5,-9.999999996068709e-6,"In the center of the main face, find the large, obvious low iron jug to match on.Traverse left a bit, passing tow jug rails into the flake. Move to the lip just right of the flake and then through iron pockets. Top out with the massive block above.",several pads,"run to the hills: in the center of the main face, find the large, obvious low iron jug to match on.traverse left a bit, passing tow jug rails into the flake. move to the lip just right of the flake and then through iron pockets. top out with the massive block above.","face, flake, jug, pocket, traverse",-,-,-,-,0,0,0,0,0,0,1,0,0
